Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"MBOAT7","Membrane Bound O-Acyltransferase Domain Containing 7","Protein Coding","41","GC19M054173","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MBOAT7"
"SUB1","SUB1 Regulator Of Transcription","Protein Coding","38","GC05P032533","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUB1"
"IBTK","Inhibitor Of Bruton Tyrosine Kinase","Protein Coding","38","GC06M082169","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IBTK"
"MED19","Mediator Complex Subunit 19","Protein Coding","33","GC11M057703","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED19"
"CTR9","CTR9 Homolog, Paf1/RNA Polymerase II Complex Component","Protein Coding","38","GC11P010772","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTR9"
"F13B","Coagulation Factor XIII B Chain","Protein Coding","39","GC01M197008","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F13B"
"BATF","Basic Leucine Zipper ATF-Like Transcription Factor","Protein Coding","42","GC14P075523","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BATF"
"MMP28","Matrix Metallopeptidase 28","Protein Coding","36","GC17M035756","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP28"
"APOF","Apolipoprotein F","Protein Coding","36","GC12M056361","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOF"
"NAGK","N-Acetylglucosamine Kinase","Protein Coding","43","GC02P071064","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAGK"
"PPP6R3","Protein Phosphatase 6 Regulatory Subunit 3","Protein Coding","36","GC11P068460","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP6R3"
"ADCY4","Adenylate Cyclase 4","Protein Coding","42","GC14M024318","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADCY4"
"LPGAT1","Lysophosphatidylglycerol Acyltransferase 1","Protein Coding","38","GC01M211743","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPGAT1"
"POF1B","POF1B Actin Binding Protein","Protein Coding","35","GC0XM085277","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POF1B"
"KIAA0100","KIAA0100","Protein Coding","34","GC17M028614","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIAA0100"
"SARAF","Store-Operated Calcium Entry Associated Regulatory Factor","Protein Coding","32","GC08M030063","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SARAF"
"IL1RAPL1","Interleukin 1 Receptor Accessory Protein Like 1","Protein Coding","41","GC0XP028605","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1RAPL1"
"SPRN","Shadow Of Prion Protein","Protein Coding","32","GC10M133420","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPRN"
"PSD3","Pleckstrin And Sec7 Domain Containing 3","Protein Coding","39","GC08M018527","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSD3"
"KRTAP5-AS1","KRTAP5-1/KRTAP5-2 Antisense RNA 1","RNA Gene","14","GC11P001571","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRTAP5-AS1"
"RBM12","RNA Binding Motif Protein 12","Protein Coding","35","GC20M035648","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM12"
"USP28","Ubiquitin Specific Peptidase 28","Protein Coding","40","GC11M113797","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP28"
"SNRPC","Small Nuclear Ribonucleoprotein Polypeptide C","Protein Coding","38","GC06P046024","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRPC"
"CDH8","Cadherin 8","Protein Coding","41","GC16M061647","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH8"
"CARD10","Caspase Recruitment Domain Family Member 10","Protein Coding","39","GC22M044545","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CARD10"
"DUS2","Dihydrouridine Synthase 2","Protein Coding","36","GC16P068021","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUS2"
"DCAF5","DDB1 And CUL4 Associated Factor 5","Protein Coding","33","GC14M069050","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCAF5"
"MAP3K13","Mitogen-Activated Protein Kinase Kinase Kinase 13","Protein Coding","42","GC03P185282","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP3K13"
"CFHR3","Complement Factor H Related 3","Protein Coding","38","GC01P196774","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFHR3"
"GPR108","G Protein-Coupled Receptor 108","Protein Coding","36","GC19M006729","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR108"
"CYP4B1","Cytochrome P450 Family 4 Subfamily B Member 1","Protein Coding","43","GC01P046757","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP4B1"
"TSHB","Thyroid Stimulating Hormone Subunit Beta","Protein Coding","42","GC01P115029","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSHB"
"CYP8B1","Cytochrome P450 Family 8 Subfamily B Member 1","Protein Coding","40","GC03M042856","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP8B1"
"RNF43","Ring Finger Protein 43","Protein Coding","38","GC17M058352","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF43"
"BCO1","Beta-Carotene Oxygenase 1","Protein Coding","36","GC16P081238","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCO1"
"PRIMPOL","Primase And DNA Directed Polymerase","Protein Coding","34","GC04P184649","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRIMPOL"
"MYOZ3","Myozenin 3","Protein Coding","34","GC05P150660","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYOZ3"
"FAM135A","Family With Sequence Similarity 135 Member A","Protein Coding","34","GC06P070412","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM135A"
"TMEM14A","Transmembrane Protein 14A","Protein Coding","32","GC06P052671","1.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM14A"
"GRK5","G Protein-Coupled Receptor Kinase 5","Protein Coding","43","GC10P119207","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRK5"
"CRTAC1","Cartilage Acidic Protein 1","Protein Coding","36","GC10M097865","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRTAC1"
"SLC27A4","Solute Carrier Family 27 Member 4","Protein Coding","46","GC09P128340","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC27A4"
"RBM4","RNA Binding Motif Protein 4","Protein Coding","39","GC11P066638","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM4"
"PREB","Prolactin Regulatory Element Binding","Protein Coding","39","GC02M027130","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PREB"
"GIGYF1","GRB10 Interacting GYF Protein 1","Protein Coding","35","GC07M100679","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GIGYF1"
"TMEM222","Transmembrane Protein 222","Protein Coding","34","GC01P027326","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM222"
"C10orf55","Chromosome 10 Open Reading Frame 55 (Putative)","RNA Gene","28","GC10M073909","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C10orf55"
"PCSK1","Proprotein Convertase Subtilisin/Kexin Type 1","Protein Coding","46","GC05M096391","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCSK1"
"CAMLG","Calcium Modulating Ligand","Protein Coding","40","GC05P134738","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMLG"
"SFTPB","Surfactant Protein B","Protein Coding","43","GC02M085657","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SFTPB"
"VWA1","Von Willebrand Factor A Domain Containing 1","Protein Coding","35","GC01P001434","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VWA1"
"DAB1","DAB Adaptor Protein 1","Protein Coding","43","GC01M056994","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAB1"
"GPR143","G Protein-Coupled Receptor 143","Protein Coding","42","GC0XM009725","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR143"
"XRN1","5'-3' Exoribonuclease 1","Protein Coding","35","GC03M142306","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XRN1"
"BEAN1","Brain Expressed Associated With NEDD4 1","Protein Coding","33","GC16P066428","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BEAN1"
"LOXL3","Lysyl Oxidase Like 3","Protein Coding","41","GC02M074532","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOXL3"
"CSAD","Cysteine Sulfinic Acid Decarboxylase","Protein Coding","40","GC12M053160","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSAD"
"CYGB","Cytoglobin","Protein Coding","38","GC17M076527","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYGB"
"ZNF169","Zinc Finger Protein 169","Protein Coding","38","GC09P094259","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF169"
"NHS","NHS Actin Remodeling Regulator","Protein Coding","38","GC0XP017393","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NHS"
"PYROXD1","Pyridine Nucleotide-Disulphide Oxidoreductase Domain 1","Protein Coding","36","GC12P021437","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PYROXD1"
"PLB1","Phospholipase B1","Protein Coding","36","GC02P028460","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLB1"
"PKD1L1","Polycystin 1 Like 1, Transient Receptor Potential Channel Interacting","Protein Coding","36","GC07M047740","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKD1L1"
"RTN1","Reticulon 1","Protein Coding","38","GC14M059595","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTN1"
"ZNF703","Zinc Finger Protein 703","Protein Coding","34","GC08P037695","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF703"
"KCTD21","Potassium Channel Tetramerization Domain Containing 21","Protein Coding","32","GC11M078171","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCTD21"
"SLC25A47","Solute Carrier Family 25 Member 47","Protein Coding","35","GC14P100323","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A47"
"XPO7","Exportin 7","Protein Coding","37","GC08P021919","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XPO7"
"SMU1","SMU1 DNA Replication Regulator And Spliceosomal Factor","Protein Coding","36","GC09M033041","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMU1"
"IL21R","Interleukin 21 Receptor","Protein Coding","42","GC16P027413","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL21R"
"CFHR5","Complement Factor H Related 5","Protein Coding","39","GC01P196977","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFHR5"
"SLC52A3","Solute Carrier Family 52 Member 3","Protein Coding","38","GC20M000741","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC52A3"
"FNIP2","Folliculin Interacting Protein 2","Protein Coding","36","GC04P158769","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FNIP2"
"MINDY4","MINDY Lysine 48 Deubiquitinase 4","Protein Coding","24","GC07P030771","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MINDY4"
"SNHG7","Small Nucleolar RNA Host Gene 7","RNA Gene","18","GC09M136721","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNHG7"
"KERA","Keratocan","Protein Coding","41","GC12M091050","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KERA"
"CPNE4","Copine 4","Protein Coding","38","GC03M131533","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPNE4"
"TLL2","Tolloid Like 2","Protein Coding","38","GC10M096364","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLL2"
"SYPL2","Synaptophysin Like 2","Protein Coding","35","GC01P109466","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYPL2"
"IDH3B","Isocitrate Dehydrogenase (NAD(+)) 3 Non-Catalytic Subunit Beta","Protein Coding","45","GC20M002658","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDH3B"
"MRPS25","Mitochondrial Ribosomal Protein S25","Protein Coding","38","GC03M015429","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPS25"
"FAP","Fibroblast Activation Protein Alpha","Protein Coding","42","GC02M162170","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAP"
"ATAD5","ATPase Family AAA Domain Containing 5","Protein Coding","34","GC17P030832","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATAD5"
"PRKAB2","Protein Kinase AMP-Activated Non-Catalytic Subunit Beta 2","Protein Coding","46","GC01M147155","1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAB2"
"MTA3","Metastasis Associated 1 Family Member 3","Protein Coding","41","GC02P042494","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTA3"
"DCBLD2","Discoidin, CUB And LCCL Domain Containing 2","Protein Coding","40","GC03M098795","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCBLD2"
"NEK11","NIMA Related Kinase 11","Protein Coding","38","GC03P131026","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEK11"
"RIDA","Reactive Intermediate Imine Deaminase A Homolog","Protein Coding","30","GC08M098103","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIDA"
"STOM","Stomatin","Protein Coding","38","GC09M121338","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STOM"
"HERC1","HECT And RLD Domain Containing E3 Ubiquitin Protein Ligase Family Member 1","Protein Coding","43","GC15M063608","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HERC1"
"GPX6","Glutathione Peroxidase 6","Protein Coding","35","GC06M028503","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPX6"
"NHEJ1","Non-Homologous End Joining Factor 1","Protein Coding","42","GC02M219075","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NHEJ1"
"NPY1R","Neuropeptide Y Receptor Y1","Protein Coding","46","GC04M163323","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPY1R"
"DHX58","DExH-Box Helicase 58","Protein Coding","39","GC17M042101","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHX58"
"HBE1","Hemoglobin Subunit Epsilon 1","Protein Coding","38","GC11M005268","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBE1"
"RND2","Rho Family GTPase 2","Protein Coding","36","GC17P043873","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RND2"
"ATF7IP","Activating Transcription Factor 7 Interacting Protein","Protein Coding","36","GC12P014365","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF7IP"
"ESRRB","Estrogen Related Receptor Beta","Protein Coding","50","GC14P076310","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESRRB"
"PRUNE1","Prune Exopolyphosphatase 1","Protein Coding","32","GC01P151008","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRUNE1"
"TET3","Tet Methylcytosine Dioxygenase 3","Protein Coding","39","GC02P073986","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TET3"
"TSPOAP1","TSPO Associated Protein 1","Protein Coding","27","GC17M058302","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPOAP1"
"KCNC4","Potassium Voltage-Gated Channel Subfamily C Member 4","Protein Coding","41","GC01P110211","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNC4"
"GATM","Glycine Amidinotransferase","Protein Coding","45","GC15M045361","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATM"
"PPM1L","Protein Phosphatase, Mg2+/Mn2+ Dependent 1L","Protein Coding","38","GC03P160755","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPM1L"
"IL13RA1","Interleukin 13 Receptor Subunit Alpha 1","Protein Coding","42","GC0XP118727","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL13RA1"
"CBFA2T3","CBFA2/RUNX1 Partner Transcriptional Co-Repressor 3","Protein Coding","40","GC16M088874","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBFA2T3"
"NEU3","Neuraminidase 3","Protein Coding","39","GC11P074988","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEU3"
"CRYGB","Crystallin Gamma B","Protein Coding","38","GC02M208142","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRYGB"
"PCBP4","Poly(RC) Binding Protein 4","Protein Coding","38","GC03M051957","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCBP4"
"TM9SF3","Transmembrane 9 Superfamily Member 3","Protein Coding","36","GC10M096518","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TM9SF3"
"ARHGEF26","Rho Guanine Nucleotide Exchange Factor 26","Protein Coding","35","GC03P154124","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGEF26"
"PRR4","Proline Rich 4","Protein Coding","33","GC12M013387","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRR4"
"RDM1","RAD52 Motif Containing 1","Protein Coding","32","GC17M035918","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RDM1"
"GTF2IRD2","GTF2I Repeat Domain Containing 2","Protein Coding","32","GC07M074796","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF2IRD2"
"FAM189B","Family With Sequence Similarity 189 Member B","Protein Coding","32","GC01M155248","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM189B"
"RAB4A","RAB4A, Member RAS Oncogene Family","Protein Coding","41","GC01P229271","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB4A"
"RCE1","Ras Converting CAAX Endopeptidase 1","Protein Coding","38","GC11P066842","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RCE1"
"MIRLET7A2","MicroRNA Let-7a-2","RNA Gene","18","GC11M122146","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7A2"
"LOC106780803","Tenascin XB Recombination Region","Biological Region","2","GC06U903564","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC106780803"
"LOC106780804","Tenascin XA (Pseudogene) Recombination Region","Biological Region","2","GC06U903576","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC106780804"
"LRP1B","LDL Receptor Related Protein 1B","Protein Coding","39","GC02M140231","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRP1B"
"YAF2","YY1 Associated Factor 2","Protein Coding","36","GC12M042157","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YAF2"
"ADARB1","Adenosine Deaminase RNA Specific B1","Protein Coding","43","GC21P045073","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADARB1"
"FRS3","Fibroblast Growth Factor Receptor Substrate 3","Protein Coding","36","GC06M041916","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRS3"
"KIF23","Kinesin Family Member 23","Protein Coding","43","GC15P069414","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF23"
"PRPF6","Pre-MRNA Processing Factor 6","Protein Coding","41","GC20P063981","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRPF6"
"POP4","POP4 Homolog, Ribonuclease P/MRP Subunit","Protein Coding","38","GC19P029604","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POP4"
"MPPED2","Metallophosphoesterase Domain Containing 2","Protein Coding","36","GC11M030406","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPPED2"
"OSTC","Oligosaccharyltransferase Complex Non-Catalytic Subunit","Protein Coding","34","GC04P108650","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OSTC"
"AGTPBP1","ATP/GTP Binding Protein 1","Protein Coding","39","GC09M085546","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGTPBP1"
"NAF1","Nuclear Assembly Factor 1 Ribonucleoprotein","Protein Coding","33","GC04M163109","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAF1"
"TMEM59","Transmembrane Protein 59","Protein Coding","39","GC01M054031","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM59"
"CADM4","Cell Adhesion Molecule 4","Protein Coding","36","GC19M043622","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CADM4"
"ZBTB14","Zinc Finger And BTB Domain Containing 14","Protein Coding","34","GC18M005289","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB14"
"RBP5","Retinol Binding Protein 5","Protein Coding","35","GC12M007123","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBP5"
"RHBDD2","Rhomboid Domain Containing 2","Protein Coding","36","GC07P075842","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHBDD2"
"HES4","Hes Family BHLH Transcription Factor 4","Protein Coding","31","GC01M001013","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HES4"
"TOPORS","TOP1 Binding Arginine/Serine Rich Protein","Protein Coding","42","GC09M032540","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOPORS"
"FUCA2","Alpha-L-Fucosidase 2","Protein Coding","40","GC06M143494","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUCA2"
"NEU4","Neuraminidase 4","Protein Coding","36","GC02P241808","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEU4"
"CHSY3","Chondroitin Sulfate Synthase 3","Protein Coding","35","GC05P129904","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHSY3"
"C22orf39","Chromosome 22 Open Reading Frame 39","Protein Coding","31","GC22M019428","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C22orf39"
"GTF2IRD2B","GTF2I Repeat Domain Containing 2B","Protein Coding","30","GC07P075092","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF2IRD2B"
"CYP2J2","Cytochrome P450 Family 2 Subfamily J Member 2","Protein Coding","44","GC01M059893","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2J2"
"PPCDC","Phosphopantothenoylcysteine Decarboxylase","Protein Coding","41","GC15P075023","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPCDC"
"UTS2R","Urotensin 2 Receptor","Protein Coding","42","GC17P082374","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UTS2R"
"FTMT","Ferritin Mitochondrial","Protein Coding","36","GC05P121851","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FTMT"
"TCFL5","Transcription Factor Like 5","Protein Coding","35","GC20M062841","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCFL5"
"LCE3B","Late Cornified Envelope 3B","Protein Coding","27","GC01P152613","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCE3B"
"PBOV1","Prostate And Breast Cancer Overexpressed 1","Protein Coding","27","GC06M138215","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PBOV1"
"CPS1-IT1","CPS1 Intronic Transcript 1","RNA Gene","16","GC02P210617","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPS1-IT1"
"LINC00460","Long Intergenic Non-Protein Coding RNA 460","RNA Gene","15","GC13P106376","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00460"
"ZNRD1ASP","Zinc Ribbon Domain Containing 1 Antisense, Pseudogene","Pseudogene","15","GC06M030650","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNRD1ASP"
"HEIH","Hepatocellular Carcinoma Up-Regulated EZH2-Associated Long Non-Coding RNA","RNA Gene","13","GC05M180826","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HEIH"
"TRG","T Cell Receptor Gamma Locus","Protein Coding","12","GC07M038240","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRG"
"LINC01193","Long Intergenic Non-Protein Coding RNA 1193","RNA Gene","12","GC15P020981","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01193"
"ECSIT","ECSIT Signaling Integrator","Protein Coding","39","GC19M011505","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ECSIT"
"TMC5","Transmembrane Channel Like 5","Protein Coding","34","GC16P019422","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMC5"
"BLCAP","BLCAP Apoptosis Inducing Factor","Protein Coding","32","GC20M037492","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BLCAP"
"KCNK12","Potassium Two Pore Domain Channel Subfamily K Member 12","Protein Coding","40","GC02M047516","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNK12"
"KCNK15","Potassium Two Pore Domain Channel Subfamily K Member 15","Protein Coding","38","GC20P044745","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNK15"
"MICOS10-NBL1","MICOS10-NBL1 Readthrough","Protein Coding","17","GC01P019602","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MICOS10-NBL1"
"MIR629","MicroRNA 629","RNA Gene","14","GC15M070079","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR629"
"MIR155HG","MIR155 Host Gene","RNA Gene","17","GC21P025561","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR155HG"
"CCT6B","Chaperonin Containing TCP1 Subunit 6B","Protein Coding","39","GC17M034927","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT6B"
"SLC30A9","Solute Carrier Family 30 Member 9","Protein Coding","39","GC04P041992","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC30A9"
"ZNRD1","Zinc Ribbon Domain Containing 1","Protein Coding","39","GC06P033214","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNRD1"
"LINC01133","Long Intergenic Non-Protein Coding RNA 1133","RNA Gene","14","GC01P159933","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01133"
"LIPE","Lipase E, Hormone Sensitive Type","Protein Coding","47","GC19M042401","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIPE"
"CBR3","Carbonyl Reductase 3","Protein Coding","44","GC21P036134","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBR3"
"ACOT8","Acyl-CoA Thioesterase 8","Protein Coding","38","GC20M045841","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACOT8"
"PLK3","Polo Like Kinase 3","Protein Coding","43","GC01P044799","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLK3"
"TWIST2","Twist Family BHLH Transcription Factor 2","Protein Coding","41","GC02P238848","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TWIST2"
"ATP5MC1","ATP Synthase Membrane Subunit C Locus 1","Protein Coding","29","GC17P048893","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5MC1"
"NCAPD3","Non-SMC Condensin II Complex Subunit D3","Protein Coding","40","GC11M134150","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCAPD3"
