Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"BCL6B","BCL6B Transcription Repressor","Protein Coding","35","GC17P007023","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL6B"
"R3HDM2","R3H Domain Containing 2","Protein Coding","34","GC12M057253","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=R3HDM2"
"MAGEE1","MAGE Family Member E1","Protein Coding","34","GC0XP076427","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGEE1"
"DMKN","Dermokine","Protein Coding","34","GC19M041509","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DMKN"
"ZNF471","Zinc Finger Protein 471","Protein Coding","33","GC19P056510","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF471"
"FAM189B","Family With Sequence Similarity 189 Member B","Protein Coding","32","GC01M155248","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM189B"
"CSRNP1","Cysteine And Serine Rich Nuclear Protein 1","Protein Coding","31","GC03M039159","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSRNP1"
"DTWD2","DTW Domain Containing 2","Protein Coding","31","GC05M118836","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DTWD2"
"C19orf54","Chromosome 19 Open Reading Frame 54","Protein Coding","30","GC19M040740","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C19orf54"
"CCDC82","Coiled-Coil Domain Containing 82","Protein Coding","30","GC11M096352","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC82"
"WFDC2","WAP Four-Disulfide Core Domain 2","Protein Coding","38","GC20P045448","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WFDC2"
"CCNL1","Cyclin L1","Protein Coding","38","GC03M157146","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNL1"
"CHKB","Choline Kinase Beta","Protein Coding","45","GC22M050578","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHKB"
"ABCB5","ATP Binding Cassette Subfamily B Member 5","Protein Coding","42","GC07P020615","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB5"
"EBF3","EBF Transcription Factor 3","Protein Coding","39","GC10M129835","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EBF3"
"PTDSS1","Phosphatidylserine Synthase 1","Protein Coding","43","GC08P096261","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTDSS1"
"HEPACAM","Hepatic And Glial Cell Adhesion Molecule","Protein Coding","40","GC11M124919","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HEPACAM"
"CYP20A1","Cytochrome P450 Family 20 Subfamily A Member 1","Protein Coding","37","GC02P203238","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP20A1"
"PIWIL2","Piwi Like RNA-Mediated Gene Silencing 2","Protein Coding","37","GC08P022275","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIWIL2"
"RHOH","Ras Homolog Family Member H","Protein Coding","42","GC04P040192","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHOH"
"YPEL3","Yippee Like 3","Protein Coding","35","GC16M030093","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YPEL3"
"DNAJC3","DnaJ Heat Shock Protein Family (Hsp40) Member C3","Protein Coding","40","GC13P095677","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC3"
"MRPL55","Mitochondrial Ribosomal Protein L55","Protein Coding","34","GC01M228107","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPL55"
"ACAN","Aggrecan","Protein Coding","45","GC15P088814","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACAN"
"DBF4","DBF4 Zinc Finger","Protein Coding","39","GC07P087877","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DBF4"
"KLK11","Kallikrein Related Peptidase 11","Protein Coding","41","GC19M051023","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK11"
"FUT4","Fucosyltransferase 4","Protein Coding","36","GC11P094544","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT4"
"MIRLET7I","MicroRNA Let-7i","RNA Gene","17","GC12P062606","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7I"
"MIR103A1","MicroRNA 103a-1","RNA Gene","16","GC05M168560","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR103A1"
"ASL","Argininosuccinate Lyase","Protein Coding","46","GC07P066075","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASL"
"SLC27A3","Solute Carrier Family 27 Member 3","Protein Coding","39","GC01P153775","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC27A3"
"NEU4","Neuraminidase 4","Protein Coding","36","GC02P241808","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEU4"
"TSPAN3","Tetraspanin 3","Protein Coding","35","GC15M077042","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPAN3"
"DCBLD1","Discoidin, CUB And LCCL Domain Containing 1","Protein Coding","35","GC06P117453","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCBLD1"
"BCDIN3D","BCDIN3 Domain Containing RNA Methyltransferase","Protein Coding","35","GC12M049839","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCDIN3D"
"NKIRAS1","NFKB Inhibitor Interacting Ras Like 1","Protein Coding","34","GC03M023891","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NKIRAS1"
"MTIF3","Mitochondrial Translational Initiation Factor 3","Protein Coding","34","GC13M027436","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTIF3"
"CCDC116","Coiled-Coil Domain Containing 116","Protein Coding","32","GC22P023852","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC116"
"USPL1","Ubiquitin Specific Peptidase Like 1","Protein Coding","32","GC13P030617","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USPL1"
"SEM1","SEM1 26S Proteasome Complex Subunit","Protein Coding","32","GC07M096483","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEM1"
"DET1","DET1 Partner Of COP1 E3 Ubiquitin Ligase","Protein Coding","32","GC15M088511","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DET1"
"C2orf68","Chromosome 2 Open Reading Frame 68","Protein Coding","29","GC02M085605","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C2orf68"
"COL16A1","Collagen Type XVI Alpha 1 Chain","Protein Coding","39","GC01M031653","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL16A1"
"PRDM11","PR/SET Domain 11","Protein Coding","32","GC11P045072","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDM11"
"PINK1","PTEN Induced Kinase 1","Protein Coding","47","GC01P020634","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PINK1"
"ACKR1","Atypical Chemokine Receptor 1 (Duffy Blood Group)","Protein Coding","37","GC01P159203","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACKR1"
"FGF22","Fibroblast Growth Factor 22","Protein Coding","38","GC19P000639","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF22"
"GPC5","Glypican 5","Protein Coding","41","GC13P091398","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPC5"
"MIR340","MicroRNA 340","RNA Gene","16","GC05M180015","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR340"
"WDR55","WD Repeat Domain 55","Protein Coding","33","GC05P143009","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR55"
"MYH8","Myosin Heavy Chain 8","Protein Coding","41","GC17M010390","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH8"
"CD276","CD276 Molecule","Protein Coding","40","GC15P073683","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD276"
"SDE2","SDE2 Telomere Maintenance Homolog","Protein Coding","28","GC01M225982","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDE2"
"GSTM2","Glutathione S-Transferase Mu 2","Protein Coding","41","GC01P109668","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTM2"
"COBLL1","Cordon-Bleu WH2 Repeat Protein Like 1","Protein Coding","37","GC02M164654","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COBLL1"
"EVPL","Envoplakin","Protein Coding","36","GC17M076004","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EVPL"
"IL22","Interleukin 22","Protein Coding","41","GC12M068248","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL22"
"MT-ND2","Mitochondrially Encoded NADH:Ubiquinone Oxidoreductase Core Subunit 2","Protein Coding","32","GCMTP004472","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-ND2"
"TTPA","Alpha Tocopherol Transfer Protein","Protein Coding","41","GC08M063048","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTPA"
"RIMS2","Regulating Synaptic Membrane Exocytosis 2","Protein Coding","38","GC08P103500","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIMS2"
"SELENOV","Selenoprotein V","Protein Coding","23","GC19P039516","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELENOV"
"NPTX2","Neuronal Pentraxin 2","Protein Coding","39","GC07P098620","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPTX2"
"CPEB4","Cytoplasmic Polyadenylation Element Binding Protein 4","Protein Coding","36","GC05P173888","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPEB4"
"EDN2","Endothelin 2","Protein Coding","40","GC01M041478","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EDN2"
"IL22RA2","Interleukin 22 Receptor Subunit Alpha 2","Protein Coding","38","GC06M137143","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL22RA2"
"SLC8A1","Solute Carrier Family 8 Member A1","Protein Coding","43","GC02M040078","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC8A1"
"HHIP","Hedgehog Interacting Protein","Protein Coding","42","GC04P144645","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HHIP"
"ACKR2","Atypical Chemokine Receptor 2","Protein Coding","38","GC03P042804","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACKR2"
"SGMS1","Sphingomyelin Synthase 1","Protein Coding","39","GC10M050305","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGMS1"
"SYNE3","Spectrin Repeat Containing Nuclear Envelope Family Member 3","Protein Coding","34","GC14M095408","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYNE3"
"ZFP42","ZFP42 Zinc Finger Protein","Protein Coding","36","GC04P187995","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFP42"
"DAPK2","Death Associated Protein Kinase 2","Protein Coding","41","GC15M063907","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAPK2"
"LMF1","Lipase Maturation Factor 1","Protein Coding","39","GC16M000853","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMF1"
"PARD6G","Par-6 Family Cell Polarity Regulator Gamma","Protein Coding","38","GC18M080157","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARD6G"
"ESRP1","Epithelial Splicing Regulatory Protein 1","Protein Coding","38","GC08P094641","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESRP1"
"ARHGEF39","Rho Guanine Nucleotide Exchange Factor 39","Protein Coding","34","GC09M035658","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGEF39"
"PLCD1","Phospholipase C Delta 1","Protein Coding","47","GC03M038008","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCD1"
"SLC12A4","Solute Carrier Family 12 Member 4","Protein Coding","43","GC16M067944","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC12A4"
"TMEM41B","Transmembrane Protein 41B","Protein Coding","34","GC11M009302","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM41B"
"SPN","Sialophorin","Protein Coding","39","GC16P029662","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPN"
"FGF5","Fibroblast Growth Factor 5","Protein Coding","45","GC04P080266","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF5"
"YOD1","YOD1 Deubiquitinase","Protein Coding","37","GC01M207044","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YOD1"
"VEZT","Vezatin, Adherens Junctions Transmembrane Protein","Protein Coding","34","GC12P095217","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VEZT"
"SRBD1","S1 RNA Binding Domain 1","Protein Coding","34","GC02M045388","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRBD1"
"MRM2","Mitochondrial RRNA Methyltransferase 2","Protein Coding","31","GC07M002234","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRM2"
"HIF3A","Hypoxia Inducible Factor 3 Subunit Alpha","Protein Coding","39","GC19P046297","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIF3A"
"STMN3","Stathmin 3","Protein Coding","36","GC20M063639","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STMN3"
"TERC","Telomerase RNA Component","RNA Gene","27","GC03M169765","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TERC"
"IGH","Immunoglobulin Heavy Locus","Protein Coding","16","GC14M105824","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGH"
"CTCFL","CCCTC-Binding Factor Like","Protein Coding","38","GC20M057495","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTCFL"
"MIR770","MicroRNA 770","RNA Gene","15","GC14P104485","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR770"
"MIR19B2","MicroRNA 19b-2","RNA Gene","14","GC0XM134216","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR19B2"
"HOXC-AS3","HOXC Cluster Antisense RNA 3","RNA Gene","12","GC12M053981","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXC-AS3"
"MAS1","MAS1 Proto-Oncogene, G Protein-Coupled Receptor","Protein Coding","38","GC06P159906","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAS1"
"CEMIP","Cell Migration Inducing Hyaluronidase 1","Protein Coding","34","GC15P080779","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEMIP"
"ITPKA","Inositol-Trisphosphate 3-Kinase A","Protein Coding","42","GC15P041493","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITPKA"
"EI24","EI24 Autophagy Associated Transmembrane Protein","Protein Coding","35","GC11P125570","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EI24"
"APOBEC3B","Apolipoprotein B MRNA Editing Enzyme Catalytic Subunit 3B","Protein Coding","41","GC22P038982","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOBEC3B"
"GLIPR1","GLI Pathogenesis Related 1","Protein Coding","39","GC12P075480","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLIPR1"
"ZNF22","Zinc Finger Protein 22","Protein Coding","35","GC10P045000","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF22"
"MUC15","Mucin 15, Cell Surface Associated","Protein Coding","34","GC11M026537","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC15"
"TUT4","Terminal Uridylyl Transferase 4","Protein Coding","28","GC01M052410","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUT4"
"VPS8","VPS8 Subunit Of CORVET Complex","Protein Coding","37","GC03P184812","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS8"
"DNAJC9","DnaJ Heat Shock Protein Family (Hsp40) Member C9","Protein Coding","36","GC10M073183","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC9"
"NMD3","NMD3 Ribosome Export Adaptor","Protein Coding","35","GC03P161104","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NMD3"
"PDCL3","Phosducin Like 3","Protein Coding","35","GC02P100562","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCL3"
"SYNC","Syncoilin, Intermediate Filament Protein","Protein Coding","33","GC01M032679","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYNC"
"MRPL52","Mitochondrial Ribosomal Protein L52","Protein Coding","33","GC14P022829","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPL52"
"KL","Klotho","Protein Coding","45","GC13P033016","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KL"
"FGF16","Fibroblast Growth Factor 16","Protein Coding","39","GC0XP077447","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF16"
"LMO3","LIM Domain Only 3","Protein Coding","39","GC12M016548","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMO3"
"GADD45B","Growth Arrest And DNA Damage Inducible Beta","Protein Coding","38","GC19P002476","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GADD45B"
"TM4SF5","Transmembrane 4 L Six Family Member 5","Protein Coding","34","GC17P004771","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TM4SF5"
"CHMP4C","Charged Multivesicular Body Protein 4C","Protein Coding","35","GC08P081732","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHMP4C"
"TMEM147","Transmembrane Protein 147","Protein Coding","34","GC19P035545","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM147"
"WDR25","WD Repeat Domain 25","Protein Coding","31","GC14P100398","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR25"
"SIX6","SIX Homeobox 6","Protein Coding","43","GC14P060508","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIX6"
"HKDC1","Hexokinase Domain Containing 1","Protein Coding","41","GC10P069220","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HKDC1"
"MAP3K10","Mitogen-Activated Protein Kinase Kinase Kinase 10","Protein Coding","43","GC19P040191","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP3K10"
"ERICH1","Glutamate Rich 1","Protein Coding","30","GC08M000614","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERICH1"
"BVES","Blood Vessel Epicardial Substance","Protein Coding","40","GC06M105096","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BVES"
"GSDMD","Gasdermin D","Protein Coding","39","GC08P143553","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSDMD"
"IL37","Interleukin 37","Protein Coding","37","GC02P114902","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL37"
"MIR19B1","MicroRNA 19b-1","RNA Gene","15","GC13P091428","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR19B1"
"SFTPC","Surfactant Protein C","Protein Coding","42","GC08P022156","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SFTPC"
"OGN","Osteoglycin","Protein Coding","39","GC09M092383","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OGN"
"CD109","CD109 Molecule","Protein Coding","39","GC06P073695","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD109"
"BAZ2A","Bromodomain Adjacent To Zinc Finger Domain 2A","Protein Coding","39","GC12M056595","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAZ2A"
"NECTIN1","Nectin Cell Adhesion Molecule 1","Protein Coding","38","GC11M119624","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NECTIN1"
"LCMT2","Leucine Carboxyl Methyltransferase 2","Protein Coding","36","GC15M043323","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCMT2"
"LTO1","LTO1 Maturation Factor Of ABCE1","Protein Coding","27","GC11M069655","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LTO1"
"PRDM8","PR/SET Domain 8","Protein Coding","36","GC04P080183","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDM8"
"KCNJ12","Potassium Inwardly Rectifying Channel Subfamily J Member 12","Protein Coding","43","GC17P026157","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ12"
"DKK4","Dickkopf WNT Signaling Pathway Inhibitor 4","Protein Coding","38","GC08M042373","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DKK4"
"GALK1","Galactokinase 1","Protein Coding","47","GC17M075751","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALK1"
"PIGK","Phosphatidylinositol Glycan Anchor Biosynthesis Class K","Protein Coding","41","GC01M077088","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGK"
"EXOSC3","Exosome Component 3","Protein Coding","41","GC09M037772","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXOSC3"
"HERC5","HECT And RLD Domain Containing E3 Ubiquitin Protein Ligase 5","Protein Coding","39","GC04P088457","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HERC5"
"FMNL2","Formin Like 2","Protein Coding","38","GC02P152335","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FMNL2"
"FARP1","FERM, ARH/RhoGEF And Pleckstrin Domain Protein 1","Protein Coding","38","GC13P098142","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FARP1"
"KIF18B","Kinesin Family Member 18B","Protein Coding","35","GC17M044924","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF18B"
"SETD1B","SET Domain Containing 1B, Histone Lysine Methyltransferase","Protein Coding","35","GC12P122640","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SETD1B"
"ARHGAP39","Rho GTPase Activating Protein 39","Protein Coding","35","GC08M144529","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGAP39"
"AQP2","Aquaporin 2","Protein Coding","46","GC12P049950","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AQP2"
"ZNF652","Zinc Finger Protein 652","Protein Coding","36","GC17M049289","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF652"
"S100A11","S100 Calcium Binding Protein A11","Protein Coding","41","GC01M152032","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S100A11"
"H2BC5","H2B Clustered Histone 5","Protein Coding","28","GC06P028382","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2BC5"
"S1PR3","Sphingosine-1-Phosphate Receptor 3","Protein Coding","43","GC09P088991","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S1PR3"
"LPAR2","Lysophosphatidic Acid Receptor 2","Protein Coding","43","GC19M019624","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPAR2"
"FOXN4","Forkhead Box N4","Protein Coding","31","GC12M109277","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXN4"
"WBP1L","WW Domain Binding Protein 1 Like","Protein Coding","30","GC10P102743","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WBP1L"
"FLVCR1","FLVCR Heme Transporter 1","Protein Coding","40","GC01P212858","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLVCR1"
"TNFSF9","TNF Superfamily Member 9","Protein Coding","38","GC19P006531","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFSF9"
"GLCCI1","Glucocorticoid Induced 1","Protein Coding","37","GC07P007974","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLCCI1"
"DNAJC2","DnaJ Heat Shock Protein Family (Hsp40) Member C2","Protein Coding","36","GC07M103312","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC2"
"RHBDD3","Rhomboid Domain Containing 3","Protein Coding","32","GC22M029259","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHBDD3"
"MAGEA2","MAGE Family Member A2","Protein Coding","31","GC0XM152749","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGEA2"
"CIAO2A","Cytosolic Iron-Sulfur Assembly Component 2A","Protein Coding","27","GC15M064546","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CIAO2A"
"PAK3","P21 (RAC1) Activated Kinase 3","Protein Coding","50","GC0XP110944","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAK3"
"KCNJ6","Potassium Inwardly Rectifying Channel Subfamily J Member 6","Protein Coding","47","GC21M037607","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ6"
"ZIC1","Zic Family Member 1","Protein Coding","45","GC03P147393","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZIC1"
"RGS4","Regulator Of G Protein Signaling 4","Protein Coding","42","GC01P163038","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RGS4"
"SOX3","SRY-Box Transcription Factor 3","Protein Coding","42","GC0XM140502","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX3"
"TSKU","Tsukushi, Small Leucine Rich Proteoglycan","Protein Coding","35","GC11P076782","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSKU"
"SERPINB7","Serpin Family B Member 7","Protein Coding","40","GC18P063752","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINB7"
"LAPTM5","Lysosomal Protein Transmembrane 5","Protein Coding","38","GC01M030732","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAPTM5"
"NOX5","NADPH Oxidase 5","Protein Coding","37","GC15P071838","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOX5"
"ZBP1","Z-DNA Binding Protein 1","Protein Coding","39","GC20M057603","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBP1"
"ELOA2","Elongin A2","Protein Coding","25","GC18M047050","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELOA2"
"CCL28","C-C Motif Chemokine Ligand 28","Protein Coding","40","GC05M043356","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL28"
"VRK1","VRK Serine/Threonine Kinase 1","Protein Coding","47","GC14P096797","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VRK1"
"BCAT1","Branched Chain Amino Acid Transaminase 1","Protein Coding","46","GC12M024732","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCAT1"
"ALG3","ALG3 Alpha-1,3- Mannosyltransferase","Protein Coding","42","GC03M184244","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALG3"
"PANK4","Pantothenate Kinase 4 (Inactive)","Protein Coding","41","GC01M002508","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PANK4"
"CUL9","Cullin 9","Protein Coding","38","GC06P043182","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CUL9"
"MTIF2","Mitochondrial Translational Initiation Factor 2","Protein Coding","38","GC02M055236","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTIF2"
"CNRIP1","Cannabinoid Receptor Interacting Protein 1","Protein Coding","35","GC02M068248","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNRIP1"
"MIER3","MIER Family Member 3","Protein Coding","32","GC05M056920","0.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIER3"
