Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"MCFD2","Multiple Coagulation Factor Deficiency 2, ER Cargo Receptor Complex Subunit","Protein Coding","43","GC02M046901","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCFD2"
"PPIP5K1","Diphosphoinositol Pentakisphosphate Kinase 1","Protein Coding","34","GC15M043533","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPIP5K1"
"MAP7","Microtubule Associated Protein 7","Protein Coding","38","GC06M136342","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP7"
"SLC39A3","Solute Carrier Family 39 Member 3","Protein Coding","39","GC19M002732","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC39A3"
"RHBDD3","Rhomboid Domain Containing 3","Protein Coding","32","GC22M029259","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHBDD3"
"RHNO1","RAD9-HUS1-RAD1 Interacting Nuclear Orphan 1","Protein Coding","31","GC12P002876","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHNO1"
"UBQLN4","Ubiquilin 4","Protein Coding","40","GC01M156033","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBQLN4"
"EPCAM","Epithelial Cell Adhesion Molecule","Protein Coding","47","GC02P047345","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPCAM"
"TXK","TXK Tyrosine Kinase","Protein Coding","45","GC04M048066","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXK"
"SORCS2","Sortilin Related VPS10 Domain Containing Receptor 2","Protein Coding","36","GC04P007196","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SORCS2"
"AAGAB","Alpha And Gamma Adaptin Binding Protein","Protein Coding","38","GC15M067200","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AAGAB"
"LPIN3","Lipin 3","Protein Coding","38","GC20P041340","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPIN3"
"SLC35A2","Solute Carrier Family 35 Member A2","Protein Coding","40","GC0XM048903","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC35A2"
"BRWD3","Bromodomain And WD Repeat Domain Containing 3","Protein Coding","35","GC0XM080669","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRWD3"
"YEATS2","YEATS Domain Containing 2","Protein Coding","36","GC03P183698","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YEATS2"
"TRPM6","Transient Receptor Potential Cation Channel Subfamily M Member 6","Protein Coding","45","GC09M074725","0.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPM6"
"ZNF143","Zinc Finger Protein 143","Protein Coding","39","GC11P009483","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF143"
"FAM126A","Family With Sequence Similarity 126 Member A","Protein Coding","37","GC07M022889","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM126A"
"SNX29","Sorting Nexin 29","Protein Coding","34","GC16P011976","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX29"
"IL24","Interleukin 24","Protein Coding","42","GC01P206897","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL24"
"TGM3","Transglutaminase 3","Protein Coding","42","GC20P002276","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGM3"
"IVL","Involucrin","Protein Coding","37","GC01P152881","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IVL"
"NTN1","Netrin 1","Protein Coding","45","GC17P009021","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTN1"
"LY9","Lymphocyte Antigen 9","Protein Coding","39","GC01P160796","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LY9"
"SLC52A1","Solute Carrier Family 52 Member 1","Protein Coding","38","GC17M005032","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC52A1"
"C11orf80","Chromosome 11 Open Reading Frame 80","Protein Coding","35","GC11P066744","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C11orf80"
"ACTRT3","Actin Related Protein T3","Protein Coding","33","GC03M169766","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTRT3"
"GLRA4","Glycine Receptor Alpha 4 (Pseudogene)","Pseudogene","32","GC0XM103707","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLRA4"
"KHDC3L","KH Domain Containing 3 Like, Subcortical Maternal Complex Member","Protein Coding","32","GC06P073362","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KHDC3L"
"LIPJ","Lipase Family Member J","Protein Coding","32","GC10P088583","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIPJ"
"SLC38A11","Solute Carrier Family 38 Member 11","Protein Coding","32","GC02M164896","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC38A11"
"MAGEA5","MAGE Family Member A5","Protein Coding","25","GC0XM152116","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGEA5"
"MIR331","MicroRNA 331","RNA Gene","16","GC12P095308","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR331"
"SCARNA22","Small Cajal Body-Specific RNA 22","RNA Gene","16","GC04P001981","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCARNA22"
"RDH10","Retinol Dehydrogenase 10","Protein Coding","39","GC08P073294","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RDH10"
"A4GALT","Alpha 1,4-Galactosyltransferase (P Blood Group)","Protein Coding","43","GC22M042692","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=A4GALT"
"CHIC2","Cysteine Rich Hydrophobic Domain 2","Protein Coding","36","GC04M054007","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHIC2"
"SIGMAR1","Sigma Non-Opioid Intracellular Receptor 1","Protein Coding","46","GC09M034634","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIGMAR1"
"ERVW-1","Endogenous Retrovirus Group W Member 1, Envelope","Protein Coding","33","GC07M092468","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERVW-1"
"HTRA3","HtrA Serine Peptidase 3","Protein Coding","38","GC04P008269","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTRA3"
"UBR7","Ubiquitin Protein Ligase E3 Component N-Recognin 7","Protein Coding","35","GC14P093207","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBR7"
"RGS4","Regulator Of G Protein Signaling 4","Protein Coding","42","GC01P163038","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RGS4"
"SOX3","SRY-Box Transcription Factor 3","Protein Coding","42","GC0XM140502","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX3"
"VPS37A","VPS37A Subunit Of ESCRT-I","Protein Coding","41","GC08P017246","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS37A"
"CDH10","Cadherin 10","Protein Coding","39","GC05M024522","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH10"
"NUDT12","Nudix Hydrolase 12","Protein Coding","38","GC05M103548","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUDT12"
"CCDC113","Coiled-Coil Domain Containing 113","Protein Coding","34","GC16P058233","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC113"
"MALL","Mal, T Cell Differentiation Protein Like","Protein Coding","35","GC02M110083","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MALL"
"ARSL","Arylsulfatase L","Protein Coding","32","GC0XM002934","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARSL"
"GLS2","Glutaminase 2","Protein Coding","42","GC12M056470","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLS2"
"UHRF1BP1","UHRF1 Binding Protein 1","Protein Coding","35","GC06P046025","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UHRF1BP1"
"MIR708","MicroRNA 708","RNA Gene","15","GC11M079402","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR708"
"FRZB","Frizzled Related Protein","Protein Coding","42","GC02M182833","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRZB"
"BANF1","BAF Nuclear Assembly Factor 1","Protein Coding","42","GC11P066002","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BANF1"
"CXADR","CXADR Ig-Like Cell Adhesion Molecule","Protein Coding","42","GC21P017512","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXADR"
"RHOC","Ras Homolog Family Member C","Protein Coding","41","GC01M112701","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHOC"
"AMER1","APC Membrane Recruitment Protein 1","Protein Coding","37","GC0XM064185","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMER1"
"MACIR","Macrophage Immunometabolism Regulator","Protein Coding","26","GC05P103259","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MACIR"
"MC2R","Melanocortin 2 Receptor","Protein Coding","47","GC18M016790","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MC2R"
"AGTR2","Angiotensin II Receptor Type 2","Protein Coding","43","GC0XP116170","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGTR2"
"FCGR2C","Fc Fragment Of IgG Receptor IIc (Gene/Pseudogene)","Protein Coding","34","GC01P161551","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FCGR2C"
"CFAP74","Cilia And Flagella Associated Protein 74","Protein Coding","28","GC01M001921","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFAP74"
"B3GAT2","Beta-1,3-Glucuronyltransferase 2","Protein Coding","36","GC06M070856","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B3GAT2"
"ECRG4","ECRG4 Augurin Precursor","Protein Coding","27","GC02P106063","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ECRG4"
"PPP1R15A","Protein Phosphatase 1 Regulatory Subunit 15A","Protein Coding","39","GC19P048872","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R15A"
"AQP3","Aquaporin 3 (Gill Blood Group)","Protein Coding","47","GC09M033431","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AQP3"
"EDA2R","Ectodysplasin A2 Receptor","Protein Coding","42","GC0XM066595","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EDA2R"
"ATG4C","Autophagy Related 4C Cysteine Peptidase","Protein Coding","40","GC01P062784","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATG4C"
"C3orf38","Chromosome 3 Open Reading Frame 38","Protein Coding","32","GC03P088149","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C3orf38"
"C1orf174","Chromosome 1 Open Reading Frame 174","Protein Coding","31","GC01M003889","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1orf174"
"SEMA3A","Semaphorin 3A","Protein Coding","45","GC07M083955","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA3A"
"TBC1D20","TBC1 Domain Family Member 20","Protein Coding","38","GC20M000435","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBC1D20"
"CRACD","Capping Protein Inhibiting Regulator Of Actin Dynamics","Protein Coding","25","GC04P056050","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRACD"
"IRF2","Interferon Regulatory Factor 2","Protein Coding","43","GC04M184387","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF2"
"ADCK1","AarF Domain Containing Kinase 1","Protein Coding","37","GC14P077800","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADCK1"
"PALM","Paralemmin","Protein Coding","36","GC19P000708","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PALM"
"TIFA","TRAF Interacting Protein With Forkhead Associated Domain","Protein Coding","35","GC04M112274","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIFA"
"ADGRE5","Adhesion G Protein-Coupled Receptor E5","Protein Coding","38","GC19P014381","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRE5"
"TBX19","T-Box Transcription Factor 19","Protein Coding","40","GC01P168280","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBX19"
"SDC3","Syndecan 3","Protein Coding","42","GC01M030869","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDC3"
"GDF9","Growth Differentiation Factor 9","Protein Coding","39","GC05M132861","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF9"
"KCNE3","Potassium Voltage-Gated Channel Subfamily E Regulatory Subunit 3","Protein Coding","43","GC11M074454","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNE3"
"EFNA5","Ephrin A5","Protein Coding","43","GC05M107376","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EFNA5"
"GPSM2","G Protein Signaling Modulator 2","Protein Coding","41","GC01P108875","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPSM2"
"BBS12","Bardet-Biedl Syndrome 12","Protein Coding","35","GC04P122702","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BBS12"
"IL32","Interleukin 32","Protein Coding","40","GC16P004058","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL32"
"HPS1","HPS1 Biogenesis Of Lysosomal Organelles Complex 3 Subunit 1","Protein Coding","41","GC10M098416","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HPS1"
"OPCML","Opioid Binding Protein/Cell Adhesion Molecule Like","Protein Coding","42","GC11M132414","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPCML"
"NTM","Neurotrimin","Protein Coding","40","GC11P131370","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTM"
"GSTA2","Glutathione S-Transferase Alpha 2","Protein Coding","40","GC06M052750","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTA2"
"SH3RF2","SH3 Domain Containing Ring Finger 2","Protein Coding","37","GC05P145936","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH3RF2"
"SLC39A11","Solute Carrier Family 39 Member 11","Protein Coding","37","GC17M072645","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC39A11"
"TTC30A","Tetratricopeptide Repeat Domain 30A","Protein Coding","32","GC02M177612","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTC30A"
"GSTM4","Glutathione S-Transferase Mu 4","Protein Coding","41","GC01P109657","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTM4"
"PSG1","Pregnancy Specific Beta-1-Glycoprotein 1","Protein Coding","38","GC19M042866","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSG1"
"NUDT15","Nudix Hydrolase 15","Protein Coding","36","GC13P048037","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUDT15"
"ARHGAP45","Rho GTPase Activating Protein 45","Protein Coding","30","GC19P001065","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGAP45"
"PHLDA2","Pleckstrin Homology Like Domain Family A Member 2","Protein Coding","37","GC11M002928","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHLDA2"
"GABBR2","Gamma-Aminobutyric Acid Type B Receptor Subunit 2","Protein Coding","47","GC09M098288","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABBR2"
"HIBCH","3-Hydroxyisobutyryl-CoA Hydrolase","Protein Coding","43","GC02M190189","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIBCH"
"OPHN1","Oligophrenin 1","Protein Coding","42","GC0XM068042","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPHN1"
"HEPACAM","Hepatic And Glial Cell Adhesion Molecule","Protein Coding","40","GC11M124919","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HEPACAM"
"LILRB3","Leukocyte Immunoglobulin Like Receptor B3","Protein Coding","39","GC19M054216","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LILRB3"
"SLC22A2","Solute Carrier Family 22 Member 2","Protein Coding","43","GC06M160173","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC22A2"
"LRRC8A","Leucine Rich Repeat Containing 8 VRAC Subunit A","Protein Coding","40","GC09P128882","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC8A"
"ASB2","Ankyrin Repeat And SOCS Box Containing 2","Protein Coding","38","GC14M093934","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASB2"
"TRDMT1","TRNA Aspartic Acid Methyltransferase 1","Protein Coding","41","GC10M017098","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRDMT1"
"KCNK2","Potassium Two Pore Domain Channel Subfamily K Member 2","Protein Coding","41","GC01P215005","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNK2"
"TIMM44","Translocase Of Inner Mitochondrial Membrane 44","Protein Coding","38","GC19M007926","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMM44"
"BCL2L15","BCL2 Like 15","Protein Coding","32","GC01M113876","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL2L15"
"CAV3","Caveolin 3","Protein Coding","43","GC03P008733","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAV3"
"KRT3","Keratin 3","Protein Coding","41","GC12M052789","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT3"
"KAT8","Lysine Acetyltransferase 8","Protein Coding","40","GC16P031411","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KAT8"
"RABEP2","Rabaptin, RAB GTPase Binding Effector Protein 2","Protein Coding","34","GC16M028915","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RABEP2"
"NSRP1","Nuclear Speckle Splicing Regulatory Protein 1","Protein Coding","34","GC17P030115","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSRP1"
"GPC6","Glypican 6","Protein Coding","43","GC13P093226","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPC6"
"AGPAT4","1-Acylglycerol-3-Phosphate O-Acyltransferase 4","Protein Coding","38","GC06M161129","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGPAT4"
"TM9SF3","Transmembrane 9 Superfamily Member 3","Protein Coding","36","GC10M096518","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TM9SF3"
"PAQR5","Progestin And AdipoQ Receptor Family Member 5","Protein Coding","36","GC15P069298","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAQR5"
"TNNC2","Troponin C2, Fast Skeletal Type","Protein Coding","38","GC20M045823","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNNC2"
"SAGE1","Sarcoma Antigen 1","Protein Coding","30","GC0XP135889","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAGE1"
"ALDH1A3","Aldehyde Dehydrogenase 1 Family Member A3","Protein Coding","46","GC15P100877","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH1A3"
"CA5A","Carbonic Anhydrase 5A","Protein Coding","43","GC16M087882","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA5A"
"CLCN1","Chloride Voltage-Gated Channel 1","Protein Coding","44","GC07P143316","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLCN1"
"PHF20","PHD Finger Protein 20","Protein Coding","39","GC20P035771","0.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHF20"
"DNASE2","Deoxyribonuclease 2, Lysosomal","Protein Coding","39","GC19M012875","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNASE2"
"ADAMTSL4","ADAMTS Like 4","Protein Coding","38","GC01P150549","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTSL4"
"TCP10L","T-Complex 10 Like","Protein Coding","33","GC21M032574","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCP10L"
"TTC23","Tetratricopeptide Repeat Domain 23","Protein Coding","32","GC15M099136","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTC23"
"GSTA3","Glutathione S-Transferase Alpha 3","Protein Coding","43","GC06M052896","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTA3"
"EPSTI1","Epithelial Stromal Interaction 1","Protein Coding","34","GC13M042886","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPSTI1"
"LAD1","Ladinin 1","Protein Coding","36","GC01M201373","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAD1"
"JAGN1","Jagunal Homolog 1","Protein Coding","35","GC03P009890","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAGN1"
"CACHD1","Cache Domain Containing 1","Protein Coding","35","GC01P064470","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACHD1"
"SPATA46","Spermatogenesis Associated 46","Protein Coding","25","GC01M162373","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPATA46"
"SEMA3E","Semaphorin 3E","Protein Coding","43","GC07M083363","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA3E"
"ANKRD27","Ankyrin Repeat Domain 27","Protein Coding","36","GC19M032597","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD27"
"PDE7A","Phosphodiesterase 7A","Protein Coding","43","GC08M065716","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE7A"
"OTUD7A","OTU Deubiquitinase 7A","Protein Coding","37","GC15M031475","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OTUD7A"
"IL1RAPL1","Interleukin 1 Receptor Accessory Protein Like 1","Protein Coding","41","GC0XP028605","0.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1RAPL1"
"UFC1","Ubiquitin-Fold Modifier Conjugating Enzyme 1","Protein Coding","37","GC01P161152","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UFC1"
"MGME1","Mitochondrial Genome Maintenance Exonuclease 1","Protein Coding","35","GC20P017952","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MGME1"
"COMMD4","COMM Domain Containing 4","Protein Coding","35","GC15P075335","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COMMD4"
"XAGE2","X Antigen Family Member 2","Protein Coding","26","GC0XP052368","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XAGE2"
"IL1RL2","Interleukin 1 Receptor Like 2","Protein Coding","42","GC02P102186","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1RL2"
"SLC7A6","Solute Carrier Family 7 Member 6","Protein Coding","42","GC16P068263","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC7A6"
"FMO5","Flavin Containing Dimethylaniline Monoxygenase 5","Protein Coding","41","GC01M147175","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FMO5"
"FMO2","Flavin Containing Dimethylaniline Monoxygenase 2","Protein Coding","40","GC01P171185","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FMO2"
"NPB","Neuropeptide B","Protein Coding","30","GC17P081900","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPB"
"DIAPH2","Diaphanous Related Formin 2","Protein Coding","42","GC0XP096684","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DIAPH2"
"METTL3","Methyltransferase Like 3","Protein Coding","39","GC14M021498","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=METTL3"
"FBXO3","F-Box Protein 3","Protein Coding","37","GC11M033740","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBXO3"
"RUFY2","RUN And FYVE Domain Containing 2","Protein Coding","36","GC10M068341","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUFY2"
"INIP","INTS3 And NABP Interacting Protein","Protein Coding","33","GC09M112683","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INIP"
"KIRREL1","Kirre Like Nephrin Family Adhesion Molecule 1","Protein Coding","30","GC01P157994","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIRREL1"
"SLC2A9","Solute Carrier Family 2 Member 9","Protein Coding","45","GC04M009772","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A9"
"HDX","Highly Divergent Homeobox","Protein Coding","32","GC0XM084317","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDX"
"SYNGAP1","Synaptic Ras GTPase Activating Protein 1","Protein Coding","44","GC06P033419","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYNGAP1"
"TULP1","TUB Like Protein 1","Protein Coding","41","GC06M041288","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TULP1"
"ADGRG1","Adhesion G Protein-Coupled Receptor G1","Protein Coding","39","GC16P057610","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRG1"
"IGSF9","Immunoglobulin Superfamily Member 9","Protein Coding","36","GC01M159927","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGSF9"
"SLC37A4","Solute Carrier Family 37 Member 4","Protein Coding","42","GC11M119024","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC37A4"
"HOXA7","Homeobox A7","Protein Coding","40","GC07M027153","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXA7"
"VWA3B","Von Willebrand Factor A Domain Containing 3B","Protein Coding","36","GC02P098070","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VWA3B"
"FCRL3","Fc Receptor Like 3","Protein Coding","36","GC01M157674","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FCRL3"
"AMZ1","Archaelysin Family Metallopeptidase 1","Protein Coding","35","GC07P002679","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMZ1"
"ZNF275","Zinc Finger Protein 275","Protein Coding","33","GC0XP153335","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF275"
"PCDHA13","Protocadherin Alpha 13","Protein Coding","32","GC05P142943","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCDHA13"
"ARL13A","ADP Ribosylation Factor Like GTPase 13A","Protein Coding","32","GC0XP100969","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARL13A"
"MFSD4A","Major Facilitator Superfamily Domain Containing 4A","Protein Coding","26","GC01P205568","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MFSD4A"
"PTGES2","Prostaglandin E Synthase 2","Protein Coding","42","GC09M128120","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGES2"
"SNHG28","Small Nucleolar RNA Host Gene 28","RNA Gene","18","GC01M159834","0.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNHG28"
"CNDP1","Carnosine Dipeptidase 1","Protein Coding","44","GC18P074534","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNDP1"
"NAAA","N-Acylethanolamine Acid Amidase","Protein Coding","40","GC04M075910","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAAA"
"BARX1","BARX Homeobox 1","Protein Coding","36","GC09M093951","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BARX1"
"MGAM","Maltase-Glucoamylase","Protein Coding","42","GC07P144806","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MGAM"
