Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"NPTXR","Neuronal Pentraxin Receptor","Protein Coding","39","GC22M038818","3.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPTXR"
"NDUFB7","NADH:Ubiquinone Oxidoreductase Subunit B7","Protein Coding","39","GC19M014566","3.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFB7"
"ADARB2","Adenosine Deaminase RNA Specific B2 (Inactive)","Protein Coding","41","GC10M001178","3.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADARB2"
"VNN1","Vanin 1","Protein Coding","44","GC06M132680","3.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VNN1"
"TMEM94","Transmembrane Protein 94","Protein Coding","30","GC17P075444","3.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM94"
"C7","Complement C7","Protein Coding","42","GC05P040909","3.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C7"
"LDHD","Lactate Dehydrogenase D","Protein Coding","38","GC16M075111","3.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDHD"
"SOCS4","Suppressor Of Cytokine Signaling 4","Protein Coding","36","GC14P055027","3.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOCS4"
"CBR3-AS1","CBR3 Antisense RNA 1","RNA Gene","15","GC21M036131","3.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBR3-AS1"
"USP36","Ubiquitin Specific Peptidase 36","Protein Coding","37","GC17M078787","3.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP36"
"RBMS2","RNA Binding Motif Single Stranded Interacting Protein 2","Protein Coding","36","GC12P056563","3.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBMS2"
"H2AC6","H2A Clustered Histone 6","Protein Coding","28","GC06P028373","3.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC6"
"CES3","Carboxylesterase 3","Protein Coding","39","GC16P066963","3.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CES3"
"LSM7","LSM7 Homolog, U6 Small Nuclear RNA And MRNA Degradation Associated","Protein Coding","36","GC19M002321","3.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LSM7"
"C19orf33","Chromosome 19 Open Reading Frame 33","Protein Coding","30","GC19P038304","3.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C19orf33"
"TREML2","Triggering Receptor Expressed On Myeloid Cells Like 2","Protein Coding","38","GC06M041363","3.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TREML2"
"SPIN1","Spindlin 1","Protein Coding","36","GC09P088388","3.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPIN1"
"H2AC17","H2A Clustered Histone 17","Protein Coding","27","GC06M028288","3.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC17"
"KIFC1","Kinesin Family Member C1","Protein Coding","41","GC06P033391","3.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIFC1"
"CWF19L2","CWF19 Like Cell Cycle Control Factor 2","Protein Coding","31","GC11M107326","3.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CWF19L2"
"NUP210","Nucleoporin 210","Protein Coding","39","GC03M015402","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUP210"
"CLCC1","Chloride Channel CLIC Like 1","Protein Coding","36","GC01M108929","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLCC1"
"FXYD4","FXYD Domain Containing Ion Transport Regulator 4","Protein Coding","34","GC10P043371","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FXYD4"
"TEX45","Testis Expressed 45","Protein Coding","23","GC19P007492","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TEX45"
"HIVEP3","HIVEP Zinc Finger 3","Protein Coding","36","GC01M041506","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIVEP3"
"SDK1","Sidekick Cell Adhesion Molecule 1","Protein Coding","37","GC07P003307","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDK1"
"ECSIT","ECSIT Signaling Integrator","Protein Coding","39","GC19M011505","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ECSIT"
"KCTD12","Potassium Channel Tetramerization Domain Containing 12","Protein Coding","35","GC13M076880","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCTD12"
"B3GAT2","Beta-1,3-Glucuronyltransferase 2","Protein Coding","36","GC06M070856","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B3GAT2"
"GPSM3","G Protein Signaling Modulator 3","Protein Coding","33","GC06M032406","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPSM3"
"JADE2","Jade Family PHD Finger 2","Protein Coding","32","GC05P134524","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JADE2"
"TSPOAP1","TSPO Associated Protein 1","Protein Coding","27","GC17M058302","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPOAP1"
"H2AC7","H2A Clustered Histone 7","Protein Coding","27","GC06M027054","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC7"
"SERPINA10","Serpin Family A Member 10","Protein Coding","38","GC14M094280","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA10"
"CAPN13","Calpain 13","Protein Coding","37","GC02M030683","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAPN13"
"H2AC12","H2A Clustered Histone 12","Protein Coding","28","GC06P028372","3.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC12"
"KDM3B","Lysine Demethylase 3B","Protein Coding","39","GC05P138352","3.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDM3B"
"TOM1","Target Of Myb1 Membrane Trafficking Protein","Protein Coding","41","GC22P035299","3.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOM1"
"CTHRC1","Collagen Triple Helix Repeat Containing 1","Protein Coding","41","GC08P103371","3.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTHRC1"
"RAI14","Retinoic Acid Induced 14","Protein Coding","36","GC05P034656","3.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAI14"
"AKAP10","A-Kinase Anchoring Protein 10","Protein Coding","39","GC17M019904","3.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKAP10"
"METTL23","Methyltransferase Like 23","Protein Coding","35","GC17P076726","3.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=METTL23"
"PARD6A","Par-6 Family Cell Polarity Regulator Alpha","Protein Coding","42","GC16P067661","3.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARD6A"
"CDK5R2","Cyclin Dependent Kinase 5 Regulatory Subunit 2","Protein Coding","39","GC02P218959","3.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK5R2"
"MIR7-1","MicroRNA 7-1","RNA Gene","17","GC09M083993","3.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR7-1"
"ECH1","Enoyl-CoA Hydratase 1","Protein Coding","40","GC19M038815","3.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ECH1"
"ENHO","Energy Homeostasis Associated","Protein Coding","30","GC09M034516","3.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENHO"
"SERPINA2","Serpin Family A Member 2 (Gene/Pseudogene)","Protein Coding","27","GC14M094363","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA2"
"GPATCH4","G-Patch Domain Containing 4","Protein Coding","35","GC01M156565","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPATCH4"
"CDCA3","Cell Division Cycle Associated 3","Protein Coding","37","GC12M006844","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDCA3"
"EIF2D","Eukaryotic Translation Initiation Factor 2D","Protein Coding","34","GC01M206571","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2D"
"HDGFL2","HDGF Like 2","Protein Coding","28","GC19P004473","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDGFL2"
"APH1B","Aph-1 Homolog B, Gamma-Secretase Subunit","Protein Coding","43","GC15P071873","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APH1B"
"MYO1D","Myosin ID","Protein Coding","40","GC17M032492","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYO1D"
"CA6","Carbonic Anhydrase 6","Protein Coding","42","GC01P008945","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA6"
"HERC5","HECT And RLD Domain Containing E3 Ubiquitin Protein Ligase 5","Protein Coding","39","GC04P088457","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HERC5"
"CDK5RAP1","CDK5 Regulatory Subunit Associated Protein 1","Protein Coding","36","GC20M033358","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK5RAP1"
"TADA3","Transcriptional Adaptor 3","Protein Coding","35","GC03M009779","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TADA3"
"TP73-AS1","TP73 Antisense RNA 1","RNA Gene","20","GC01M003735","3.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TP73-AS1"
"RSBN1","Round Spermatid Basic Protein 1","Protein Coding","32","GC01M113761","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RSBN1"
"TFDP3","Transcription Factor Dp Family Member 3","Protein Coding","27","GC0XM133216","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFDP3"
"GNG7","G Protein Subunit Gamma 7","Protein Coding","41","GC19M002511","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNG7"
"FHOD1","Formin Homology 2 Domain Containing 1","Protein Coding","36","GC16M067230","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FHOD1"
"SEMG1","Semenogelin 1","Protein Coding","36","GC20P045206","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMG1"
"SAGE1","Sarcoma Antigen 1","Protein Coding","30","GC0XP135889","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAGE1"
"GPR148","G Protein-Coupled Receptor 148","Protein Coding","31","GC02P132454","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR148"
"RBM6","RNA Binding Motif Protein 6","Protein Coding","36","GC03P049940","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM6"
"ADAM28","ADAM Metallopeptidase Domain 28","Protein Coding","39","GC08P024294","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAM28"
"SEMA6D","Semaphorin 6D","Protein Coding","39","GC15P047184","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA6D"
"CTDSP1","CTD Small Phosphatase 1","Protein Coding","39","GC02P218398","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTDSP1"
"BDP1","B Double Prime 1, Subunit Of RNA Polymerase III Transcription Initiation Factor IIIB","Protein Coding","38","GC05P071456","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BDP1"
"VSNL1","Visinin Like 1","Protein Coding","41","GC02P017539","3.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VSNL1"
"MIR138-2","MicroRNA 138-2","RNA Gene","17","GC16P056859","3.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR138-2"
"LEKR1","Leucine, Glutamate And Lysine Rich 1","Protein Coding","32","GC03P156825","3.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEKR1"
"PCNX3","Pecanex 3","Protein Coding","26","GC11P065635","3.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCNX3"
"IRX3","Iroquois Homeobox 3","Protein Coding","37","GC16M054283","3.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRX3"
"SERPINB13","Serpin Family B Member 13","Protein Coding","35","GC18P063586","3.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINB13"
"DGCR5","DiGeorge Syndrome Critical Region Gene 5","RNA Gene","20","GC22P019451","3.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DGCR5"
"TIMM44","Translocase Of Inner Mitochondrial Membrane 44","Protein Coding","38","GC19M007926","3.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMM44"
"LHB","Luteinizing Hormone Subunit Beta","Protein Coding","39","GC19M049015","3.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LHB"
"MIR802","MicroRNA 802","RNA Gene","15","GC21P035720","3.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR802"
"CEP89","Centrosomal Protein 89","Protein Coding","35","GC19M032878","3.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP89"
"DRG2","Developmentally Regulated GTP Binding Protein 2","Protein Coding","38","GC17P018088","3.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DRG2"
"CTCFL","CCCTC-Binding Factor Like","Protein Coding","38","GC20M057495","3.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTCFL"
"INPP1","Inositol Polyphosphate-1-Phosphatase","Protein Coding","41","GC02P190343","3.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INPP1"
"AGGF1","Angiogenic Factor With G-Patch And FHA Domains 1","Protein Coding","41","GC05P077029","3.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGGF1"
"ARPC1A","Actin Related Protein 2/3 Complex Subunit 1A","Protein Coding","39","GC07P099325","3.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARPC1A"
"P3H4","Prolyl 3-Hydroxylase Family Member 4 (Inactive)","Protein Coding","32","GC17M041801","3.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P3H4"
"TLE3","TLE Family Member 3, Transcriptional Corepressor","Protein Coding","42","GC15M070047","3.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLE3"
"TSPAN32","Tetraspanin 32","Protein Coding","35","GC11P002302","3.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPAN32"
"AK4","Adenylate Kinase 4","Protein Coding","40","GC01P065147","3.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AK4"
"POC5","POC5 Centriolar Protein","Protein Coding","33","GC05M075674","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POC5"
"MRPS27","Mitochondrial Ribosomal Protein S27","Protein Coding","36","GC05M072219","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPS27"
"CNN1","Calponin 1","Protein Coding","41","GC19P011539","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNN1"
"PSMC3IP","PSMC3 Interacting Protein","Protein Coding","39","GC17M042572","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMC3IP"
"SGPP1","Sphingosine-1-Phosphate Phosphatase 1","Protein Coding","39","GC14M063684","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGPP1"
"PPIC","Peptidylprolyl Isomerase C","Protein Coding","40","GC05M123023","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPIC"
"CNN2","Calponin 2","Protein Coding","38","GC19P001026","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNN2"
"ALPK1","Alpha Kinase 1","Protein Coding","36","GC04P112285","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALPK1"
"MPP7","Membrane Palmitoylated Protein 7","Protein Coding","36","GC10M028057","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPP7"
"CDC42EP3","CDC42 Effector Protein 3","Protein Coding","39","GC02M037610","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC42EP3"
"NOVA2","NOVA Alternative Splicing Regulator 2","Protein Coding","36","GC19M045933","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOVA2"
"SRXN1","Sulfiredoxin 1","Protein Coding","35","GC20M000647","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRXN1"
"RDH11","Retinol Dehydrogenase 11","Protein Coding","44","GC14M067676","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RDH11"
"RRAGA","Ras Related GTP Binding A","Protein Coding","38","GC09P019049","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRAGA"
"ST2","Suppression Of Tumorigenicity 2","Genetic Locus","8","GC11U990127","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ST2"
"PPIEL","Peptidylprolyl Isomerase E Like Pseudogene","Pseudogene","13","GC01M039522","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPIEL"
"GPM6A","Glycoprotein M6A","Protein Coding","39","GC04M175632","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPM6A"
"EMILIN1","Elastin Microfibril Interfacer 1","Protein Coding","38","GC02P027078","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EMILIN1"
"YKT6","YKT6 V-SNARE Homolog","Protein Coding","39","GC07P044200","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YKT6"
"MAP7","Microtubule Associated Protein 7","Protein Coding","38","GC06M136342","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP7"
"RALGAPA1","Ral GTPase Activating Protein Catalytic Subunit Alpha 1","Protein Coding","39","GC14M035538","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RALGAPA1"
"PRR16","Proline Rich 16","Protein Coding","33","GC05P120464","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRR16"
"PLAAT3","Phospholipase A And Acyltransferase 3","Protein Coding","32","GC11M063574","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAAT3"
"EMC1","ER Membrane Protein Complex Subunit 1","Protein Coding","34","GC01M019215","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EMC1"
"H3C15","H3 Clustered Histone 15","Protein Coding","26","GC01P149907","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H3C15"
"RPL37A","Ribosomal Protein L37a","Protein Coding","38","GC02P216498","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL37A"
"SRPRA","SRP Receptor Subunit Alpha","Protein Coding","30","GC11M126263","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRPRA"
"IST1","IST1 Factor Associated With ESCRT-III","Protein Coding","36","GC16P071846","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IST1"
"EFHC2","EF-Hand Domain Containing 2","Protein Coding","34","GC0XM044146","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EFHC2"
"CAMSAP3","Calmodulin Regulated Spectrin Associated Protein Family Member 3","Protein Coding","32","GC19P007595","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMSAP3"
"COL20A1","Collagen Type XX Alpha 1 Chain","Protein Coding","35","GC20P063293","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL20A1"
"C1QTNF12","C1q And TNF Related 12","Protein Coding","24","GC01M001243","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1QTNF12"
"USP25","Ubiquitin Specific Peptidase 25","Protein Coding","39","GC21P015730","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP25"
"NMBR","Neuromedin B Receptor","Protein Coding","42","GC06M142059","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NMBR"
"SLC17A1","Solute Carrier Family 17 Member 1","Protein Coding","39","GC06M025823","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC17A1"
"C9orf78","Chromosome 9 Open Reading Frame 78","Protein Coding","32","GC09M129827","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C9orf78"
"ZNF17","Zinc Finger Protein 17","Protein Coding","34","GC19P057411","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF17"
"HSD17B7","Hydroxysteroid 17-Beta Dehydrogenase 7","Protein Coding","42","GC01P162790","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSD17B7"
"NKX2-3","NK2 Homeobox 3","Protein Coding","37","GC10P099532","3.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NKX2-3"
"CFHR3","Complement Factor H Related 3","Protein Coding","38","GC01P196774","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFHR3"
"STAP1","Signal Transducing Adaptor Family Member 1","Protein Coding","38","GC04P067558","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAP1"
"KCNT2","Potassium Sodium-Activated Channel Subfamily T Member 2","Protein Coding","39","GC01M196225","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNT2"
"C6","Complement C6","Protein Coding","42","GC05M041142","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C6"
"UBE2G2","Ubiquitin Conjugating Enzyme E2 G2","Protein Coding","44","GC21M044768","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2G2"
"NDUFAB1","NADH:Ubiquinone Oxidoreductase Subunit AB1","Protein Coding","40","GC16M023582","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFAB1"
"GCHFR","GTP Cyclohydrolase I Feedback Regulator","Protein Coding","38","GC15P040766","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCHFR"
"SP140","SP140 Nuclear Body Protein","Protein Coding","36","GC02P230203","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SP140"
"MIR542","MicroRNA 542","RNA Gene","15","GC0XM134620","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR542"
"TRAM1","Translocation Associated Membrane Protein 1","Protein Coding","39","GC08M070573","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAM1"
"TEP1","Telomerase Associated Protein 1","Protein Coding","41","GC14M020365","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TEP1"
"ADAMTS14","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 14","Protein Coding","38","GC10P070672","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTS14"
"LLGL2","LLGL Scribble Cell Polarity Complex Component 2","Protein Coding","39","GC17P075525","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LLGL2"
"TMEM108","Transmembrane Protein 108","Protein Coding","35","GC03P133038","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM108"
"S100A11","S100 Calcium Binding Protein A11","Protein Coding","41","GC01M152032","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S100A11"
"KMT5B","Lysine Methyltransferase 5B","Protein Coding","32","GC11M068155","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KMT5B"
"ZNF239","Zinc Finger Protein 239","Protein Coding","34","GC10M043557","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF239"
"ZNF521","Zinc Finger Protein 521","Protein Coding","37","GC18M025061","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF521"
"DRC7","Dynein Regulatory Complex Subunit 7","Protein Coding","28","GC16P057694","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DRC7"
"GET3","Guided Entry Of Tail-Anchored Proteins Factor 3, ATPase","Protein Coding","33","GC19P012737","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GET3"
"MRPL19","Mitochondrial Ribosomal Protein L19","Protein Coding","36","GC02P075646","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPL19"
"CD52","CD52 Molecule","Protein Coding","36","GC01P026317","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD52"
"MORC1","MORC Family CW-Type Zinc Finger 1","Protein Coding","34","GC03M108957","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MORC1"
"BRPF1","Bromodomain And PHD Finger Containing 1","Protein Coding","41","GC03P009731","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRPF1"
"ELOF1","Elongation Factor 1 Homolog","Protein Coding","33","GC19M011551","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELOF1"
"PDXP","Pyridoxal Phosphatase","Protein Coding","39","GC22P037658","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDXP"
"OPN1SW","Opsin 1, Short Wave Sensitive","Protein Coding","41","GC07M128772","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPN1SW"
"IDNK","IDNK Gluconokinase","Protein Coding","35","GC09P083623","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDNK"
"REV1","REV1 DNA Directed Polymerase","Protein Coding","41","GC02M099383","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=REV1"
"MAGEA6","MAGE Family Member A6","Protein Coding","34","GC0XM152766","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGEA6"
"ABCD2","ATP Binding Cassette Subfamily D Member 2","Protein Coding","40","GC12M039550","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCD2"
"F8A1","Coagulation Factor VIII Associated 1","Protein Coding","34","GC0XP154886","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F8A1"
"CREB3L4","CAMP Responsive Element Binding Protein 3 Like 4","Protein Coding","36","GC01P153967","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CREB3L4"
"ACMSD","Aminocarboxymuconate Semialdehyde Decarboxylase","Protein Coding","39","GC02P134838","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACMSD"
"LMTK3","Lemur Tyrosine Kinase 3","Protein Coding","35","GC19M048485","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMTK3"
"CCL3L1","C-C Motif Chemokine Ligand 3 Like 1","Protein Coding","30","GC17Mj00250","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL3L1"
"ROPN1L","Rhophilin Associated Tail Protein 1 Like","Protein Coding","35","GC05P010441","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ROPN1L"
"ATP5MD","ATP Synthase Membrane Subunit DAPIT","Protein Coding","27","GC10M103390","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5MD"
"MRRF","Mitochondrial Ribosome Recycling Factor","Protein Coding","39","GC09P122264","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRRF"
"MSH5","MutS Homolog 5","Protein Coding","41","GC06P033420","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSH5"
"AKAP8L","A-Kinase Anchoring Protein 8 Like","Protein Coding","34","GC19M015380","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKAP8L"
"RCE1","Ras Converting CAAX Endopeptidase 1","Protein Coding","38","GC11P066842","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RCE1"
"PHPT1","Phosphohistidine Phosphatase 1","Protein Coding","36","GC09P136848","3.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHPT1"
"MAGEC1","MAGE Family Member C1","Protein Coding","32","GC0XP141905","3.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGEC1"
"IL17RB","Interleukin 17 Receptor B","Protein Coding","42","GC03P053855","3.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL17RB"
"ATP6V1F","ATPase H+ Transporting V1 Subunit F","Protein Coding","39","GC07P128862","3.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1F"
"TRDMT1","TRNA Aspartic Acid Methyltransferase 1","Protein Coding","41","GC10M017098","3.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRDMT1"
