Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"ABCG2","ATP Binding Cassette Subfamily G Member 2 (Junior Blood Group)","Protein Coding","50","GC04M088090","2.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCG2"
"COL1A1","Collagen Type I Alpha 1 Chain","Protein Coding","50","GC17M050183","2.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL1A1"
"ANXA5","Annexin A5","Protein Coding","46","GC04M121667","2.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA5"
"BTN3A1","Butyrophilin Subfamily 3 Member A1","Protein Coding","38","GC06P026402","2.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTN3A1"
"E2F3","E2F Transcription Factor 3","Protein Coding","43","GC06P020402","2.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=E2F3"
"BTN2A1","Butyrophilin Subfamily 2 Member A1","Protein Coding","38","GC06P026457","2.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTN2A1"
"TGFB3","Transforming Growth Factor Beta 3","Protein Coding","46","GC14M075958","2.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFB3"
"F8","Coagulation Factor VIII","Protein Coding","46","GC0XM154835","2.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F8"
"ITGB1","Integrin Subunit Beta 1","Protein Coding","50","GC10M032900","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB1"
"H2AC4","H2A Clustered Histone 4","Protein Coding","30","GC06M026034","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC4"
"H2AC6","H2A Clustered Histone 6","Protein Coding","28","GC06P028373","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC6"
"SERPINB3","Serpin Family B Member 3","Protein Coding","42","GC18M063655","2.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINB3"
"COPS5","COP9 Signalosome Subunit 5","Protein Coding","42","GC08M067043","2.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COPS5"
"LEPR","Leptin Receptor","Protein Coding","49","GC01P065421","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEPR"
"GPC3","Glypican 3","Protein Coding","46","GC0XM133535","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPC3"
"MIR29A","MicroRNA 29a","RNA Gene","19","GC07M130876","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR29A"
"ALAS1","5'-Aminolevulinate Synthase 1","Protein Coding","44","GC03P052198","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALAS1"
"TMC1","Transmembrane Channel Like 1","Protein Coding","39","GC09P072521","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMC1"
"MDK","Midkine","Protein Coding","43","GC11P046402","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDK"
"SHC1","SHC Adaptor Protein 1","Protein Coding","45","GC01M154962","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHC1"
"HMGN4","High Mobility Group Nucleosomal Binding Domain 4","Protein Coding","32","GC06P026538","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMGN4"
"ARSB","Arylsulfatase B","Protein Coding","45","GC05M078777","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARSB"
"CARMIL1","Capping Protein Regulator And Myosin 1 Linker 1","Protein Coding","28","GC06P025305","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CARMIL1"
"XIAP","X-Linked Inhibitor Of Apoptosis","Protein Coding","49","GC0XP123859","2.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XIAP"
"MOG","Myelin Oligodendrocyte Glycoprotein","Protein Coding","46","GC06P033153","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOG"
"SLC4A1","Solute Carrier Family 4 Member 1 (Diego Blood Group)","Protein Coding","48","GC17M044264","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC4A1"
"PIK3CB","Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Beta","Protein Coding","47","GC03M138652","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CB"
"MTUS1","Microtubule Associated Scaffold Protein 1","Protein Coding","36","GC08M017643","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTUS1"
"CDC25A","Cell Division Cycle 25A","Protein Coding","47","GC03M048173","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC25A"
"MAP3K5","Mitogen-Activated Protein Kinase Kinase Kinase 5","Protein Coding","47","GC06M136557","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP3K5"
"WTAP","WT1 Associated Protein","Protein Coding","39","GC06P159725","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WTAP"
"ALAD","Aminolevulinate Dehydratase","Protein Coding","46","GC09M113386","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALAD"
"H2BC4","H2B Clustered Histone 4","Protein Coding","28","GC06M027056","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2BC4"
"MIR20A","MicroRNA 20a","RNA Gene","16","GC13P091427","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR20A"
"PIK3R2","Phosphoinositide-3-Kinase Regulatory Subunit 2","Protein Coding","49","GC19P018153","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3R2"
"ABO","ABO, Alpha 1-3-N-Acetylgalactosaminyltransferase And Alpha 1-3-Galactosyltransferase","Protein Coding","38","GC09M133250","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABO"
"HESX1","HESX Homeobox 1","Protein Coding","39","GC03M057207","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HESX1"
"MIR181B1","MicroRNA 181b-1","RNA Gene","18","GC01M198858","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR181B1"
"FASN","Fatty Acid Synthase","Protein Coding","49","GC17M082078","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FASN"
"MIR203A","MicroRNA 203a","RNA Gene","17","GC14P104331","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR203A"
"RARB","Retinoic Acid Receptor Beta","Protein Coding","50","GC03P025194","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RARB"
"PIK3R3","Phosphoinositide-3-Kinase Regulatory Subunit 3","Protein Coding","43","GC01M046041","2.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3R3"
"SLC25A13","Solute Carrier Family 25 Member 13","Protein Coding","45","GC07M096120","2.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A13"
"IL1A","Interleukin 1 Alpha","Protein Coding","44","GC02M112773","2.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1A"
"ABCB11","ATP Binding Cassette Subfamily B Member 11","Protein Coding","45","GC02M168922","2.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB11"
"AKR1D1","Aldo-Keto Reductase Family 1 Member D1","Protein Coding","46","GC07P138003","2.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKR1D1"
"KCNN4","Potassium Calcium-Activated Channel Subfamily N Member 4","Protein Coding","48","GC19M043767","2.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNN4"
"AKT3","AKT Serine/Threonine Kinase 3","Protein Coding","53","GC01M243488","2.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKT3"
"FZD2","Frizzled Class Receptor 2","Protein Coding","47","GC17P044557","2.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FZD2"
"DNMT1","DNA Methyltransferase 1","Protein Coding","51","GC19M010133","2.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNMT1"
"BCL2L1","BCL2 Like 1","Protein Coding","47","GC20M031664","2.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL2L1"
"HLA-C","Major Histocompatibility Complex, Class I, C","Protein Coding","44","GC06M031272","2.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-C"
"ARID1A","AT-Rich Interaction Domain 1A","Protein Coding","46","GC01P026706","2.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARID1A"
"GOLM1","Golgi Membrane Protein 1","Protein Coding","39","GC09M086026","2.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOLM1"
"OTULIN","OTU Deubiquitinase With Linear Linkage Specificity","Protein Coding","36","GC05P014667","2.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OTULIN"
"SOS1","SOS Ras/Rac Guanine Nucleotide Exchange Factor 1","Protein Coding","49","GC02M038981","2.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOS1"
"MIR106B","MicroRNA 106b","RNA Gene","19","GC07M100247","1.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR106B"
"TNFSF10","TNF Superfamily Member 10","Protein Coding","46","GC03M172505","1.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFSF10"
"PTK2B","Protein Tyrosine Kinase 2 Beta","Protein Coding","49","GC08P027311","1.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTK2B"
"STMN1","Stathmin 1","Protein Coding","44","GC01M025884","1.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STMN1"
"GC","GC Vitamin D Binding Protein","Protein Coding","43","GC04M071741","1.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GC"
"SEC23B","SEC23 Homolog B, COPII Coat Complex Component","Protein Coding","42","GC20P018507","1.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC23B"
"CASP9","Caspase 9","Protein Coding","47","GC01M015491","1.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP9"
"CREB3L3","CAMP Responsive Element Binding Protein 3 Like 3","Protein Coding","38","GC19P004153","1.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CREB3L3"
"TNFRSF10B","TNF Receptor Superfamily Member 10b","Protein Coding","50","GC08M023006","1.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF10B"
"CD44","CD44 Molecule (Indian Blood Group)","Protein Coding","47","GC11P035139","1.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD44"
"MIR222","MicroRNA 222","RNA Gene","19","GC0XM045747","1.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR222"
"ANGPTL4","Angiopoietin Like 4","Protein Coding","45","GC19P008363","1.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANGPTL4"
"MIR181C","MicroRNA 181c","RNA Gene","18","GC19P013876","1.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR181C"
"HBA2","Hemoglobin Subunit Alpha 2","Protein Coding","42","GC16P001213","1.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBA2"
"TXNRD1","Thioredoxin Reductase 1","Protein Coding","47","GC12P104215","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXNRD1"
"RRM2","Ribonucleotide Reductase Regulatory Subunit M2","Protein Coding","48","GC02P010123","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRM2"
"ZEB1","Zinc Finger E-Box Binding Homeobox 1","Protein Coding","48","GC10P031318","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZEB1"
"MIR195","MicroRNA 195","RNA Gene","17","GC17M007018","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR195"
"CPOX","Coproporphyrinogen Oxidase","Protein Coding","43","GC03M098576","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPOX"
"BLZF1","Basic Leucine Zipper Nuclear Factor 1","Protein Coding","38","GC01P169367","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BLZF1"
"BMPR1A","Bone Morphogenetic Protein Receptor Type 1A","Protein Coding","51","GC10P086756","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMPR1A"
"H2BC11","H2B Clustered Histone 11","Protein Coding","28","GC06M027134","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2BC11"
"KEAP1","Kelch Like ECH Associated Protein 1","Protein Coding","47","GC19M010486","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KEAP1"
"LAMP1","Lysosomal Associated Membrane Protein 1","Protein Coding","43","GC13P113297","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAMP1"
"EPCAM","Epithelial Cell Adhesion Molecule","Protein Coding","47","GC02P047345","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPCAM"
"SREBF1","Sterol Regulatory Element Binding Transcription Factor 1","Protein Coding","44","GC17M017810","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SREBF1"
"SNAI1","Snail Family Transcriptional Repressor 1","Protein Coding","44","GC20P049982","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAI1"
"G6PC","Glucose-6-Phosphatase Catalytic Subunit","Protein Coding","43","GC17P042900","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=G6PC"
"IL6R","Interleukin 6 Receptor","Protein Coding","48","GC01P154405","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL6R"
"KRT37","Keratin 37","Protein Coding","33","GC17M041422","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT37"
"THPO","Thrombopoietin","Protein Coding","42","GC03M184371","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THPO"
"BRD7","Bromodomain Containing 7","Protein Coding","41","GC16M050313","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRD7"
"NME1","NME/NM23 Nucleoside Diphosphate Kinase 1","Protein Coding","47","GC17P051154","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NME1"
"NR1H3","Nuclear Receptor Subfamily 1 Group H Member 3","Protein Coding","47","GC11P047248","1.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR1H3"
"MIR18A","MicroRNA 18a","RNA Gene","16","GC13P091422","1.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR18A"
"KLHL13","Kelch Like Family Member 13","Protein Coding","37","GC0XM117897","1.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHL13"
"CTTN","Cortactin","Protein Coding","42","GC11P070398","1.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTTN"
"NQO1","NAD(P)H Quinone Dehydrogenase 1","Protein Coding","49","GC16M069706","1.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NQO1"
"HADHA","Hydroxyacyl-CoA Dehydrogenase Trifunctional Multienzyme Complex Subunit Alpha","Protein Coding","46","GC02M026190","1.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HADHA"
"H19","H19 Imprinted Maternally Expressed Transcript","RNA Gene","25","GC11M001995","1.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H19"
"PIK3CG","Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Gamma","Protein Coding","47","GC07P106865","1.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CG"
"PDGFRL","Platelet Derived Growth Factor Receptor Like","Protein Coding","42","GC08P017576","1.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFRL"
"MIR23A","MicroRNA 23a","RNA Gene","18","GC19M013988","1.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR23A"
"MGMT","O-6-Methylguanine-DNA Methyltransferase","Protein Coding","49","GC10P129467","1.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MGMT"
"DGUOK","Deoxyguanosine Kinase","Protein Coding","44","GC02P073926","1.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DGUOK"
"BMPR1B","Bone Morphogenetic Protein Receptor Type 1B","Protein Coding","50","GC04P094757","1.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMPR1B"
"GLUL","Glutamate-Ammonia Ligase","Protein Coding","49","GC01M182350","1.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLUL"
"GAB1","GRB2 Associated Binding Protein 1","Protein Coding","44","GC04P143336","1.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAB1"
"MKI67","Marker Of Proliferation Ki-67","Protein Coding","42","GC10M128096","1.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MKI67"
"SLC11A1","Solute Carrier Family 11 Member 1","Protein Coding","47","GC02P218382","1.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC11A1"
"MIR196A2","MicroRNA 196a-2","RNA Gene","19","GC12P054167","1.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR196A2"
"MIR25","MicroRNA 25","RNA Gene","17","GC07M100093","1.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR25"
"MIR24-2","MicroRNA 24-2","RNA Gene","16","GC19M013986","1.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR24-2"
"ASS1","Argininosuccinate Synthase 1","Protein Coding","48","GC09P130444","1.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASS1"
"KCTD13","Potassium Channel Tetramerization Domain Containing 13","Protein Coding","35","GC16M029905","1.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCTD13"
"MARS1","Methionyl-TRNA Synthetase 1","Protein Coding","36","GC12P057476","1.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARS1"
"ZEB2","Zinc Finger E-Box Binding Homeobox 2","Protein Coding","48","GC02M144384","1.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZEB2"
"MIR181A2","MicroRNA 181a-2","RNA Gene","17","GC09P124692","1.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR181A2"
"BAK1","BCL2 Antagonist/Killer 1","Protein Coding","45","GC06M033572","1.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAK1"
"MIR191","MicroRNA 191","RNA Gene","18","GC03M049202","1.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR191"
"CDH2","Cadherin 2","Protein Coding","50","GC18M027950","1.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH2"
"CHD7","Chromodomain Helicase DNA Binding Protein 7","Protein Coding","46","GC08P060678","1.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHD7"
"MECOM","MDS1 And EVI1 Complex Locus","Protein Coding","47","GC03M169083","1.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MECOM"
"DVL3","Dishevelled Segment Polarity Protein 3","Protein Coding","46","GC03P184155","1.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DVL3"
"ARID1B","AT-Rich Interaction Domain 1B","Protein Coding","45","GC06P156777","1.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARID1B"
"PPP1R8","Protein Phosphatase 1 Regulatory Subunit 8","Protein Coding","39","GC01P027830","1.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R8"
"PPP1R2","Protein Phosphatase 1 Regulatory Inhibitor Subunit 2","Protein Coding","39","GC03M195515","1.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R2"
"LARP1","La Ribonucleoprotein 1, Translational Regulator","Protein Coding","36","GC05P154682","1.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LARP1"
"NFKBIA","NFKB Inhibitor Alpha","Protein Coding","50","GC14M035401","1.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKBIA"
"TNNI3","Troponin I3, Cardiac Type","Protein Coding","49","GC19M055151","1.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNNI3"
"MPP1","Membrane Palmitoylated Protein 1","Protein Coding","40","GC0XM154779","1.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPP1"
"LIN28B","Lin-28 Homolog B","Protein Coding","42","GC06P104939","1.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIN28B"
"FAH","Fumarylacetoacetate Hydrolase","Protein Coding","46","GC15P080152","1.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAH"
"AREG","Amphiregulin","Protein Coding","43","GC04P074445","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AREG"
"LOC116158548","CRISPRi-Validated Cis-Regulatory Element Chr6.1077","Biological Region","2","GC06U903822","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC116158548"
"CPE","Carboxypeptidase E","Protein Coding","45","GC04P165361","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPE"
"INTS3","Integrator Complex Subunit 3","Protein Coding","38","GC01P153728","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INTS3"
"DIABLO","Diablo IAP-Binding Mitochondrial Protein","Protein Coding","47","GC12M122208","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DIABLO"
"GPX3","Glutathione Peroxidase 3","Protein Coding","45","GC05P150997","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPX3"
"POLR3A","RNA Polymerase III Subunit A","Protein Coding","43","GC10M077969","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR3A"
"UROS","Uroporphyrinogen III Synthase","Protein Coding","43","GC10M125784","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UROS"
"DNAJB11","DnaJ Heat Shock Protein Family (Hsp40) Member B11","Protein Coding","40","GC03P186567","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJB11"
"PLAUR","Plasminogen Activator, Urokinase Receptor","Protein Coding","45","GC19M043646","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAUR"
"MIR224","MicroRNA 224","RNA Gene","15","GC0XM151958","1.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR224"
"DNMT3A","DNA Methyltransferase 3 Alpha","Protein Coding","51","GC02M025228","1.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNMT3A"
"HLA-E","Major Histocompatibility Complex, Class I, E","Protein Coding","41","GC06P033358","1.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-E"
"HDGF","Heparin Binding Growth Factor","Protein Coding","41","GC01M156749","1.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDGF"
"ITGA3","Integrin Subunit Alpha 3","Protein Coding","46","GC17P050055","1.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA3"
"MIR93","MicroRNA 93","RNA Gene","18","GC07M100246","1.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR93"
"RSF1","Remodeling And Spacing Factor 1","Protein Coding","35","GC11M077659","1.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RSF1"
"ATP8B1","ATPase Phospholipid Transporting 8B1","Protein Coding","41","GC18M057646","1.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP8B1"
"GANAB","Glucosidase II Alpha Subunit","Protein Coding","45","GC11M063073","1.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GANAB"
"RCHY1","Ring Finger And CHY Zinc Finger Domain Containing 1","Protein Coding","41","GC04M075479","1.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RCHY1"
"UCHL1","Ubiquitin C-Terminal Hydrolase L1","Protein Coding","52","GC04P041256","1.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UCHL1"
"CYP19A1","Cytochrome P450 Family 19 Subfamily A Member 1","Protein Coding","49","GC15M051208","1.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP19A1"
"PRKCSH","Protein Kinase C Substrate 80K-H","Protein Coding","43","GC19P011435","1.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCSH"
"SNAI2","Snail Family Transcriptional Repressor 2","Protein Coding","45","GC08M048854","1.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAI2"
"MIR200C","MicroRNA 200c","RNA Gene","19","GC12P007878","1.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR200C"
"MIR137","MicroRNA 137","RNA Gene","16","GC01M098046","1.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR137"
"NDUFS3","NADH:Ubiquinone Oxidoreductase Core Subunit S3","Protein Coding","46","GC11P047567","1.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFS3"
"IL1RAPL2","Interleukin 1 Receptor Accessory Protein Like 2","Protein Coding","37","GC0XP104566","1.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1RAPL2"
"KLRK1","Killer Cell Lectin Like Receptor K1","Protein Coding","40","GC12M013372","1.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLRK1"
"GSTT1","Glutathione S-Transferase Theta 1","Protein Coding","33","GC22Mi00270","1.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTT1"
"TGS1","Trimethylguanosine Synthase 1","Protein Coding","39","GC08P055773","1.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGS1"
"PPIG","Peptidylprolyl Isomerase G","Protein Coding","42","GC02P169584","1.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPIG"
"PLCG1","Phospholipase C Gamma 1","Protein Coding","47","GC20P041136","1.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCG1"
"ZNRD1","Zinc Ribbon Domain Containing 1","Protein Coding","39","GC06P033214","1.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNRD1"
"MTA1","Metastasis Associated 1","Protein Coding","42","GC14P105419","1.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTA1"
"DNAJA3","DnaJ Heat Shock Protein Family (Hsp40) Member A3","Protein Coding","39","GC16P004425","1.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJA3"
"FADD","Fas Associated Via Death Domain","Protein Coding","47","GC11P070203","1.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FADD"
"URI1","URI1 Prefoldin Like Chaperone","Protein Coding","36","GC19P029923","1.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=URI1"
"WRAP53","WD Repeat Containing Antisense To TP53","Protein Coding","41","GC17P007950","1.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WRAP53"
"PKD2","Polycystin 2, Transient Receptor Potential Cation Channel","Protein Coding","46","GC04P088007","1.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKD2"
"RBM39","RNA Binding Motif Protein 39","Protein Coding","38","GC20M035703","1.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM39"
"NR1I2","Nuclear Receptor Subfamily 1 Group I Member 2","Protein Coding","45","GC03P119780","1.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR1I2"
"SLC17A3","Solute Carrier Family 17 Member 3","Protein Coding","41","GC06M025833","1.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC17A3"
"MIRLET7E","MicroRNA Let-7e","RNA Gene","18","GC19P051722","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7E"
"PODXL","Podocalyxin Like","Protein Coding","42","GC07M131500","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PODXL"
"FGF3","Fibroblast Growth Factor 3","Protein Coding","45","GC11M069811","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF3"
"SAPCD2","Suppressor APC Domain Containing 2","Protein Coding","31","GC09M137062","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAPCD2"
"JAK1","Janus Kinase 1","Protein Coding","50","GC01M064833","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAK1"
