Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"TXLNA","Taxilin Alpha","Protein Coding","36","GC01P032179","2.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXLNA"
"MPP3","Membrane Palmitoylated Protein 3","Protein Coding","38","GC17M043800","2.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPP3"
"RPSAP52","Ribosomal Protein SA Pseudogene 52","Pseudogene","15","GC12M065758","2.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPSAP52"
"DYRK4","Dual Specificity Tyrosine Phosphorylation Regulated Kinase 4","Protein Coding","37","GC12P006582","2.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYRK4"
"ZNF280D","Zinc Finger Protein 280D","Protein Coding","35","GC15M056630","2.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF280D"
"KCNT2","Potassium Sodium-Activated Channel Subfamily T Member 2","Protein Coding","39","GC01M196225","2.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNT2"
"MAGEA8","MAGE Family Member A8","Protein Coding","32","GC0XP149881","2.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGEA8"
"TM9SF2","Transmembrane 9 Superfamily Member 2","Protein Coding","38","GC13P099446","2.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TM9SF2"
"EEFSEC","Eukaryotic Elongation Factor, Selenocysteine-TRNA Specific","Protein Coding","36","GC03P128153","2.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEFSEC"
"FBXO27","F-Box Protein 27","Protein Coding","30","GC19M041441","2.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBXO27"
"CAMLG","Calcium Modulating Ligand","Protein Coding","40","GC05P134738","2.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMLG"
"LTK","Leukocyte Receptor Tyrosine Kinase","Protein Coding","42","GC15M041503","2.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LTK"
"CTRB1","Chymotrypsinogen B1","Protein Coding","36","GC16P075218","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTRB1"
"KPTN","Kaptin, Actin Binding Protein","Protein Coding","37","GC19M047475","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KPTN"
"NTPCR","Nucleoside-Triphosphatase, Cancer-Related","Protein Coding","36","GC01P232950","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTPCR"
"CRNN","Cornulin","Protein Coding","36","GC01M152381","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRNN"
"ANAPC4","Anaphase Promoting Complex Subunit 4","Protein Coding","35","GC04P025379","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANAPC4"
"DDX46","DEAD-Box Helicase 46","Protein Coding","37","GC05P134758","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX46"
"AGR3","Anterior Gradient 3, Protein Disulphide Isomerase Family Member","Protein Coding","38","GC07M016854","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGR3"
"SMYD2","SET And MYND Domain Containing 2","Protein Coding","41","GC01P214281","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMYD2"
"MTMR7","Myotubularin Related Protein 7","Protein Coding","38","GC08M017296","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTMR7"
"SOX1","SRY-Box Transcription Factor 1","Protein Coding","36","GC13P112067","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX1"
"MILR1","Mast Cell Immunoglobulin Like Receptor 1","Protein Coding","28","GC17P064447","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MILR1"
"CNTNAP3B","Contactin Associated Protein Family Member 3B","Protein Coding","28","GC09M041890","2.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNTNAP3B"
"EPC2","Enhancer Of Polycomb Homolog 2","Protein Coding","35","GC02P148644","2.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPC2"
"TENM2","Teneurin Transmembrane Protein 2","Protein Coding","33","GC05P166979","2.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TENM2"
"TRIM16","Tripartite Motif Containing 16","Protein Coding","33","GC17M015627","2.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM16"
"URGCP","Upregulator Of Cell Proliferation","Protein Coding","34","GC07M043876","2.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=URGCP"
"SWSAP1","SWIM-Type Zinc Finger 7 Associated Protein 1","Protein Coding","28","GC19P011374","2.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SWSAP1"
"GALNT10","Polypeptide N-Acetylgalactosaminyltransferase 10","Protein Coding","40","GC05P154165","2.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALNT10"
"ADGRA3","Adhesion G Protein-Coupled Receptor A3","Protein Coding","34","GC04M022345","2.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRA3"
"PGPEP1","Pyroglutamyl-Peptidase I","Protein Coding","36","GC19P022251","2.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGPEP1"
"VPS50","VPS50 Subunit Of EARP/GARPII Complex","Protein Coding","27","GC07P093233","2.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS50"
"CCDC91","Coiled-Coil Domain Containing 91","Protein Coding","34","GC12P028133","2.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC91"
"SUDS3","SDS3 Homolog, SIN3A Corepressor Complex Component","Protein Coding","35","GC12P118376","2.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUDS3"
"BICRA","BRD4 Interacting Chromatin Remodeling Complex Associated Protein","Protein Coding","26","GC19P047610","2.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BICRA"
"DNAJC17","DnaJ Heat Shock Protein Family (Hsp40) Member C17","Protein Coding","36","GC15M040765","2.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC17"
"STARD3NL","STARD3 N-Terminal Like","Protein Coding","36","GC07P038218","2.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STARD3NL"
"ERP29","Endoplasmic Reticulum Protein 29","Protein Coding","35","GC12P112013","2.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERP29"
"PGA5","Pepsinogen A5","Protein Coding","34","GC11P061241","2.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGA5"
"P2RX5","Purinergic Receptor P2X 5","Protein Coding","39","GC17M003672","2.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RX5"
"TMEM176A","Transmembrane Protein 176A","Protein Coding","34","GC07P150800","2.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM176A"
"ADGRD1","Adhesion G Protein-Coupled Receptor D1","Protein Coding","35","GC12P130953","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRD1"
"ZPBP2","Zona Pellucida Binding Protein 2","Protein Coding","35","GC17P039869","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZPBP2"
"SEMA6D","Semaphorin 6D","Protein Coding","39","GC15P047184","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA6D"
"TMEM258","Transmembrane Protein 258","Protein Coding","31","GC11M061768","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM258"
"PALD1","Phosphatase Domain Containing Paladin 1","Protein Coding","31","GC10P070479","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PALD1"
"ZNF300","Zinc Finger Protein 300","Protein Coding","36","GC05M150894","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF300"
"FOXP4","Forkhead Box P4","Protein Coding","38","GC06P046098","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXP4"
"NUFIP2","Nuclear FMR1 Interacting Protein 2","Protein Coding","32","GC17M029709","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUFIP2"
"YBX2","Y-Box Binding Protein 2","Protein Coding","38","GC17M007288","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YBX2"
"TSHZ2","Teashirt Zinc Finger Homeobox 2","Protein Coding","38","GC20P052972","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSHZ2"
"FOXN2","Forkhead Box N2","Protein Coding","34","GC02P048314","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXN2"
"LY6G5B","Lymphocyte Antigen 6 Family Member G5B","Protein Coding","30","GC06P033407","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LY6G5B"
"BRSK2","BR Serine/Threonine Kinase 2","Protein Coding","41","GC11P001389","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRSK2"
"RSPO3","R-Spondin 3","Protein Coding","37","GC06P127118","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RSPO3"
"CENPM","Centromere Protein M","Protein Coding","35","GC22M044572","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CENPM"
"MIR345","MicroRNA 345","RNA Gene","17","GC14P100307","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR345"
"HDAC11","Histone Deacetylase 11","Protein Coding","43","GC03P013496","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC11"
"LDHD","Lactate Dehydrogenase D","Protein Coding","38","GC16M075111","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDHD"
"KCNS1","Potassium Voltage-Gated Channel Modifier Subfamily S Member 1","Protein Coding","39","GC20M045099","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNS1"
"SRPX","Sushi Repeat Containing Protein X-Linked","Protein Coding","38","GC0XM038149","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRPX"
"BTN2A1","Butyrophilin Subfamily 2 Member A1","Protein Coding","38","GC06P026457","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTN2A1"
"CSPG5","Chondroitin Sulfate Proteoglycan 5","Protein Coding","38","GC03M047562","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSPG5"
"GPATCH2","G-Patch Domain Containing 2","Protein Coding","34","GC01M217426","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPATCH2"
"MTIF3","Mitochondrial Translational Initiation Factor 3","Protein Coding","34","GC13M027436","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTIF3"
"MIR101-2","MicroRNA 101-2","RNA Gene","15","GC09P004864","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR101-2"
"FRYL","FRY Like Transcription Coactivator","Protein Coding","33","GC04M048499","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRYL"
"ZNF180","Zinc Finger Protein 180","Protein Coding","37","GC19M044475","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF180"
"LOC113664106","CFTR Intron 2 DNase I Hypersensitive Site","Biological Region","2","GC07U904876","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC113664106"
"ACOT2","Acyl-CoA Thioesterase 2","Protein Coding","38","GC14P073567","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACOT2"
"DRAM1","DNA Damage Regulated Autophagy Modulator 1","Protein Coding","31","GC12P101877","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DRAM1"
"FMO4","Flavin Containing Dimethylaniline Monoxygenase 4","Protein Coding","41","GC01P171315","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FMO4"
"FIGN","Fidgetin, Microtubule Severing Factor","Protein Coding","35","GC02M163593","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FIGN"
"TNXA","Tenascin XA (Pseudogene)","Pseudogene","24","GC06M032396","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNXA"
"HOXC6","Homeobox C6","Protein Coding","37","GC12P053990","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXC6"
"KBTBD2","Kelch Repeat And BTB Domain Containing 2","Protein Coding","34","GC07M032868","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KBTBD2"
"LINC01554","Long Intergenic Non-Protein Coding RNA 1554","RNA Gene","19","GC05P095838","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01554"
"SLC16A8","Solute Carrier Family 16 Member 8","Protein Coding","38","GC22M045374","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC16A8"
"TSC22D2","TSC22 Domain Family Member 2","Protein Coding","34","GC03P150408","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSC22D2"
"FN3KRP","Fructosamine 3 Kinase Related Protein","Protein Coding","38","GC17P082716","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FN3KRP"
"ZFP90","ZFP90 Zinc Finger Protein","Protein Coding","36","GC16P068530","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFP90"
"APOC4","Apolipoprotein C4","Protein Coding","35","GC19P044943","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOC4"
"ZNF131","Zinc Finger Protein 131","Protein Coding","35","GC05P043251","2.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF131"
"PHF20L1","PHD Finger Protein 20 Like 1","Protein Coding","33","GC08P132775","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHF20L1"
"BCO2","Beta-Carotene Oxygenase 2","Protein Coding","38","GC11P112175","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCO2"
"TJP3","Tight Junction Protein 3","Protein Coding","39","GC19P003708","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TJP3"
"LINC00963","Long Intergenic Non-Protein Coding RNA 963","RNA Gene","13","GC09P129483","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00963"
"SPA17","Sperm Autoantigenic Protein 17","Protein Coding","36","GC11P124673","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPA17"
"HES5","Hes Family BHLH Transcription Factor 5","Protein Coding","35","GC01M002528","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HES5"
"CNTNAP4","Contactin Associated Protein Family Member 4","Protein Coding","37","GC16P076278","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNTNAP4"
"SMC1B","Structural Maintenance Of Chromosomes 1B","Protein Coding","36","GC22M045344","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMC1B"
"PRDM15","PR/SET Domain 15","Protein Coding","32","GC21M041798","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDM15"
"ZNF239","Zinc Finger Protein 239","Protein Coding","34","GC10M043557","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF239"
"TYW3","TRNA-YW Synthesizing Protein 3 Homolog","Protein Coding","37","GC01P074733","2.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYW3"
"YDJC","YdjC Chitooligosaccharide Deacetylase Homolog","Protein Coding","34","GC22M021628","2.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YDJC"
"TM2D3","TM2 Domain Containing 3","Protein Coding","34","GC15M101621","2.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TM2D3"
"NADSYN1","NAD Synthetase 1","Protein Coding","39","GC11P071454","2.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NADSYN1"
"FOLR3","Folate Receptor Gamma","Protein Coding","38","GC11P072114","2.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOLR3"
"AKNAD1","AKNA Domain Containing 1","Protein Coding","32","GC01M108816","2.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKNAD1"
"PRMT8","Protein Arginine Methyltransferase 8","Protein Coding","38","GC12P003381","2.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRMT8"
"SCGB1D4","Secretoglobin Family 1D Member 4","Protein Coding","29","GC11M062297","2.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCGB1D4"
"ZNF800","Zinc Finger Protein 800","Protein Coding","31","GC07M127346","2.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF800"
"TATDN1","TatD DNase Domain Containing 1","Protein Coding","35","GC08M124488","2.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TATDN1"
"GPRC5C","G Protein-Coupled Receptor Class C Group 5 Member C","Protein Coding","38","GC17P074424","2.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPRC5C"
"HCAR3","Hydroxycarboxylic Acid Receptor 3","Protein Coding","36","GC12M122714","2.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCAR3"
"SOCS4","Suppressor Of Cytokine Signaling 4","Protein Coding","36","GC14P055027","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOCS4"
"NFRKB","Nuclear Factor Related To KappaB Binding Protein","Protein Coding","38","GC11M129863","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFRKB"
"MIR18B","MicroRNA 18b","RNA Gene","14","GC0XM134246","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR18B"
"RALY","RALY Heterogeneous Nuclear Ribonucleoprotein","Protein Coding","37","GC20P033993","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RALY"
"PSD","Pleckstrin And Sec7 Domain Containing","Protein Coding","39","GC10M102403","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSD"
"HSD11B1L","Hydroxysteroid 11-Beta Dehydrogenase 1 Like","Protein Coding","31","GC19P005680","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSD11B1L"
"JOSD2","Josephin Domain Containing 2","Protein Coding","36","GC19M050505","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JOSD2"
"EVI5","Ecotropic Viral Integration Site 5","Protein Coding","39","GC01M092508","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EVI5"
"TRIM4","Tripartite Motif Containing 4","Protein Coding","32","GC07M099876","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM4"
"LACRT","Lacritin","Protein Coding","32","GC12M054640","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LACRT"
"YTHDC2","YTH Domain Containing 2","Protein Coding","35","GC05P113513","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YTHDC2"
"CTDSP2","CTD Small Phosphatase 2","Protein Coding","39","GC12M057819","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTDSP2"
"ZNF7","Zinc Finger Protein 7","Protein Coding","36","GC08P144842","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF7"
"RAI14","Retinoic Acid Induced 14","Protein Coding","36","GC05P034656","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAI14"
"MTIF2","Mitochondrial Translational Initiation Factor 2","Protein Coding","38","GC02M055236","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTIF2"
"BTBD10","BTB Domain Containing 10","Protein Coding","35","GC11M013387","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTBD10"
"PANX2","Pannexin 2","Protein Coding","37","GC22P050170","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PANX2"
"SNAPC4","Small Nuclear RNA Activating Complex Polypeptide 4","Protein Coding","36","GC09M136375","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAPC4"
"C1orf167","Chromosome 1 Open Reading Frame 167","Protein Coding","27","GC01P011761","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1orf167"
"TUBGCP5","Tubulin Gamma Complex Associated Protein 5","Protein Coding","33","GC15M022983","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBGCP5"
"KIN","Kin17 DNA And RNA Binding Protein","Protein Coding","38","GC10M007750","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIN"
"UXT","Ubiquitously Expressed Prefoldin Like Chaperone","Protein Coding","35","GC0XM047651","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UXT"
"MIRLET7F2","MicroRNA Let-7f-2","RNA Gene","16","GC0XM053574","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7F2"
"RGS16","Regulator Of G Protein Signaling 16","Protein Coding","41","GC01M182598","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RGS16"
"CYP2F1","Cytochrome P450 Family 2 Subfamily F Member 1","Protein Coding","41","GC19P041114","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2F1"
"SDR16C5","Short Chain Dehydrogenase/Reductase Family 16C Member 5","Protein Coding","38","GC08M056300","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDR16C5"
"ZNF786","Zinc Finger Protein 786","Protein Coding","32","GC07M149069","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF786"
"MAP3K21","Mitogen-Activated Protein Kinase Kinase Kinase 21","Protein Coding","27","GC01P233329","2.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP3K21"
"APOOL","Apolipoprotein O Like","Protein Coding","33","GC0XP085003","2.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOOL"
"POLR1E","RNA Polymerase I Subunit E","Protein Coding","36","GC09P037487","2.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR1E"
"SGIP1","SH3GL Interacting Endocytic Adaptor 1","Protein Coding","36","GC01P066533","2.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGIP1"
"CACFD1","Calcium Channel Flower Domain Containing 1","Protein Coding","33","GC09P133459","2.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACFD1"
"OLFM2","Olfactomedin 2","Protein Coding","38","GC19M009853","2.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OLFM2"
"TNPO2","Transportin 2","Protein Coding","36","GC19M012699","2.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNPO2"
"DNAH2","Dynein Axonemal Heavy Chain 2","Protein Coding","35","GC17P007717","2.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAH2"
"SPX","Spexin Hormone","Protein Coding","28","GC12P021526","2.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPX"
"HOXA-AS2","HOXA Cluster Antisense RNA 2","RNA Gene","16","GC07P027107","2.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXA-AS2"
"CSMD2","CUB And Sushi Multiple Domains 2","Protein Coding","36","GC01M033513","2.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSMD2"
"SLC16A13","Solute Carrier Family 16 Member 13","Protein Coding","30","GC17P007036","2.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC16A13"
"PTGFRN","Prostaglandin F2 Receptor Inhibitor","Protein Coding","36","GC01P116910","2.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGFRN"
"ARHGAP18","Rho GTPase Activating Protein 18","Protein Coding","36","GC06M129576","2.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGAP18"
"CLDN15","Claudin 15","Protein Coding","35","GC07M101232","2.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN15"
"MRPL4","Mitochondrial Ribosomal Protein L4","Protein Coding","35","GC19P010251","2.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPL4"
"ADAMTSL3","ADAMTS Like 3","Protein Coding","36","GC15P083655","2.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTSL3"
"PTOV1","PTOV1 Extended AT-Hook Containing Adaptor Protein","Protein Coding","37","GC19P049850","2.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTOV1"
"GFOD1","Glucose-Fructose Oxidoreductase Domain Containing 1","Protein Coding","35","GC06M013358","2.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFOD1"
"SGF29","SAGA Complex Associated Factor 29","Protein Coding","29","GC16P028554","2.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGF29"
"MIR92A2","MicroRNA 92a-2","RNA Gene","14","GC0XM134215","2.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR92A2"
"SHISA6","Shisa Family Member 6","Protein Coding","34","GC17P011241","2.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHISA6"
"DNAJB9","DnaJ Heat Shock Protein Family (Hsp40) Member B9","Protein Coding","36","GC07P108569","2.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJB9"
"ECI1","Enoyl-CoA Delta Isomerase 1","Protein Coding","39","GC16M002239","2.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ECI1"
"TBCC","Tubulin Folding Cofactor C","Protein Coding","36","GC06M042744","2.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBCC"
"FOXL1","Forkhead Box L1","Protein Coding","36","GC16P086576","2.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXL1"
"EPHB3","EPH Receptor B3","Protein Coding","45","GC03P184561","2.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHB3"
"HTRA4","HtrA Serine Peptidase 4","Protein Coding","34","GC08P038976","2.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTRA4"
"LHB","Luteinizing Hormone Subunit Beta","Protein Coding","39","GC19M049015","2.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LHB"
"MRPS18A","Mitochondrial Ribosomal Protein S18A","Protein Coding","36","GC06M043671","2.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPS18A"
"TMEM52","Transmembrane Protein 52","Protein Coding","28","GC01M001917","2.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM52"
"ZNF155","Zinc Finger Protein 155","Protein Coding","33","GC19P043967","2.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF155"
"JMJD8","Jumonji Domain Containing 8","Protein Coding","32","GC16M000681","2.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JMJD8"
"RHBDD2","Rhomboid Domain Containing 2","Protein Coding","36","GC07P075842","2.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHBDD2"
"ZBTB8B","Zinc Finger And BTB Domain Containing 8B","Protein Coding","31","GC01P032466","2.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB8B"
"PRSS57","Serine Protease 57","Protein Coding","31","GC19M000686","2.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS57"
"CCNI","Cyclin I","Protein Coding","37","GC04M077047","2.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNI"
"LRIT1","Leucine Rich Repeat, Ig-Like And Transmembrane Domains 1","Protein Coding","35","GC10M084231","2.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRIT1"
"FUT5","Fucosyltransferase 5","Protein Coding","37","GC19M005865","2.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT5"
"SRBD1","S1 RNA Binding Domain 1","Protein Coding","34","GC02M045388","2.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRBD1"
"CRACR2A","Calcium Release Activated Channel Regulator 2A","Protein Coding","31","GC12M004034","2.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRACR2A"
"AP5S1","Adaptor Related Protein Complex 5 Subunit Sigma 1","Protein Coding","31","GC20P003820","2.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP5S1"
"MSC","Musculin","Protein Coding","38","GC08M071836","2.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSC"
